name,ingredient_type,effect_tags,label_confidence,needs_review,source_frequency
C13-16아이소알케인,미분류,,,False,1.0
C14-22알코올,기제,,high,False,24.0
C15-19알케인,미분류,,,False,3.0
C18-21알케인,미분류,,,False,1.0
C30-45알킬다이메티콘,미분류,,,False,3.0
C30-45알킬세테아릴다이메티콘크로스폴리머,미분류,,,False,3.0
C9-12알케인,미분류,,,False,1.0
PDRN앰플정제수,,,,False,
PDRN젤리미스트콜라겐수,,,,False,
STEP1메디힐히알루론산바이오세컨덤마스크정제수,,,,False,
T-부틸알코올,미분류,,,False,1.0
o-사이멘-5-올,미분류,,,False,1.0
t-부틸알코올,기제,,medium,False,12.0
가르시니아열매추출물,미분류,,,False,1.0
가시대나무수액,미분류,,,False,1.0
가시대나무줄기추출물,미분류,,,False,1.0
가지열매추출물,미분류,,,False,13.0
갈대추출물,미분류,,,False,1.0
갈락토미세스발효여과물,미분류,,,False,3.0
갈랑가갈랑갈추출물,미분류,,,False,3.0
갈바눔수지오일,미분류,,,False,1.0
감나무잎추출물,미분류,,,False,5.0
감자꽃추출물,미분류,,,False,1.0
감초뿌리추출물,미분류,,,False,4.0
감추출물,미분류,,,False,2.0
감태추출물,,,,False,
개다래추출물,미분류,,,False,2.0
개똥쑥추출물,미분류,,,False,8.0
개박하추출물,미분류,,,False,3.0
개잎갈나무목부오일,,,,False,
개청각추출물,미분류,,,False,1.0
검은깨추출물,미분류,,,False,2.0
검은뽕나무열매추출물,미분류,,,False,3.0
검정콩오일,,,,False,
검정콩추출물,미분류,,,False,1.0
겔리듐카르틸라기네움추출물,미분류,,,False,3.0
겨우살이추출물,미분류,,,False,1.0
결명씨추출물,미분류,,,False,2.0
고구마뿌리추출물,미분류,,,False,2.0
고삼추출물,미분류,,,False,1.0
고수열매오일,미분류,,,False,1.0
고수추출물,미분류,,,False,4.0
과라나씨추출물,미분류,,,False,2.0
광곽향오일,미분류,,,False,4.0
구기자추출물,미분류,,,False,2.0
구름버섯추출물,미분류,,,False,1.0
구아검,미분류,,,False,2.0
구아바잎추출물,미분류,,,False,2.0
구아이아줄렌,미분류,,,False,4.0
구아이아줄렌-시카쿨링마스크:정제수,,,,False,
구아이아줄렌/-시카쿨링마스크:정제수,,,,False,
구아이아줄렌[콜라겐리모델링세럼마스크]:정제수,,,,False,
구주소나무잎오일,미분류,,,False,8.0
구주호랑가시나무잎추출물,미분류,,,False,1.0
귀리단백질추출물,,,,False,
귀리커넬추출물,미분류,,,False,7.0
귀리펩타이드,미분류,,,False,1.0
귤껍질추출물,미분류,,,False,2.0
그롬웰뿌리추출물,미분류,,,False,3.0
글라이신,액티브,보습,medium,False,31.0
글라이코리피드,미분류,,,False,6.0
글라이코사미노글리칸,미분류,,,False,3.0
글라이코스핑고리피드,미분류,,,False,3.0
글라이코실트레할로오스,미분류,,,False,11.0
글라이코젠,미분류,,,False,2.0
글라이코프로테인,미분류,,,False,4.0
글라이콜다이스테아레이트,미분류,,,False,1.0
글라이콜릭애씨드,미분류,,,False,5.0
글루코노락톤,액티브,보습,high,False,28.0
글루코닉애씨드,미분류,,,False,2.0
글루코만난,미분류,,,False,1.0
글루코사민에이치씨엘,미분류,,,False,1.0
글루코실루틴,미분류,,,False,1.0
글루코오스,액티브,보습,medium,False,39.0
글루쿠로닉애씨드,미분류,,,False,3.0
글루타믹애씨드,미분류,,,False,21.0
글루타민,미분류,,,False,1.0
글루타밀아미도에틸인돌,미분류,,,False,1.0
글루타티온,액티브,미백|항산화,high,False,25.0
글리세레스-25피씨에이아이소스테아레이트,미분류,,,False,3.0
글리세레스-26,기제,,medium,False,50.0
글리세린,액티브,보습,high,False,286.0
글리세릴글루코사이드,액티브,보습,medium,False,29.0
글리세릴리놀리네이트,,,,False,
글리세릴리놀리에이트,,,,False,
글리세릴베헤네이트,미분류,,,False,2.0
글리세릴스테아레이트,기제,,high,False,69.0
글리세릴스테아레이트시트레이트,미분류,,,False,16.0
글리세릴스테아레이트에스이,미분류,,,False,9.0
글리세릴시트레이트/락테이트/리놀리에이트/올리에이트,미분류,,,False,1.0
글리세릴아라키도네이트,,,,False,
글리세릴아크릴레이트/아크릴릭애씨드코폴리머,기제,,medium,False,29.0
글리세릴올리에이트,미분류,,,False,1.0
글리세릴카프릴레이트,기제,,high,False,54.0
글리세릴폴리메타크릴레이트,미분류,,,False,14.0
글리세릴폴리아크릴레이트,미분류,,,False,5.0
글리시레티닉애씨드,미분류,,,False,1.0
글리시리직애씨드,미분류,,,False,1.0
금,미분류,,,False,4.0
기장추출물,미분류,,,False,2.0
긴병꽃풀추출물,미분류,,,False,2.0
꽃송이버섯추출물,미분류,,,False,1.0
꽈리꽃받침추출물,미분류,,,False,1.0
꿀,미분류,,,False,1.0
꿀추출물,미분류,,,False,3.0
꿀풀추출물,미분류,,,False,2.0
나무이끼추출물,미분류,,,False,1.0
나이아신,,,,False,
나이아신아마이드,액티브,미백|피지_모공,high,False,228.0
나이트블루밍세레우스꽃추출물,,,,False,
낫토검,미분류,,,False,3.0
네오펜틸글라이콜다이에틸헥사노에이트,미분류,,,False,1.0
네오펜틸글라이콜다이카프레이트,미분류,,,False,4.0
네오펜틸글라이콜다이헵타노에이트,미분류,,,False,1.0
노나펩타이드-1,미분류,,,False,12.0
노니씨오일,미분류,,,False,1.0
노니열매추출물,미분류,,,False,4.0
노니추출물,미분류,,,False,1.0
노티드랙추출물,미분류,,,False,2.0
녹나무잎추출물,미분류,,,False,4.0
녹두싹추출물,미분류,,,False,1.0
녹두씨추출물,미분류,,,False,1.0
녹두추출물,미분류,,,False,1.0
녹차수,미분류,,,False,10.0
녹차씨오일,미분류,,,False,2.0
녹차추출물,액티브,진정|항산화,high,False,36.0
녹차카테킨,미분류,,,False,1.0
니코틴아마이드모노뉴클레오타이드,,,,False,
니코틴아마이드아데닌다이뉴클레오타이드,미분류,,,False,2.0
님잎추출물,미분류,,,False,1.0
다마스크장미꽃수,미분류,,,False,6.0
다마스크장미꽃오일,미분류,,,False,6.0
다마스크장미꽃추출물,미분류,,,False,3.0
다마스크장미추출물,,,,False,
다발방패버섯추출물,미분류,,,False,11.0
다시마추출물,미분류,,,False,9.0
다이글리세린,액티브,보습,high,False,15.0
다이메티콘,기제,,high,False,72.0
다이메티콘/비닐다이메티콘크로스폴리머,기제,,high,False,25.0
다이메티콘올,기제,,high,False,21.0
다이메티콘크로스폴리머,미분류,,,False,1.0
다이메틸설폰,미분류,,,False,2.0
다이메틸실란올하이알루로네이트,액티브,보습,medium,False,17.0
다이메틸아이소소바이드,미분류,,,False,12.0
다이메틸이미다졸리디논쌀전분,미분류,,,False,1.0
다이부틸아디페이트,기제,,high,False,36.0
다이소듐석시네이트,미분류,,,False,1.0
다이소듐이디티에이,기제,,high,False,192.0
다이소듐이디티에이*글루타치온좀(Glutathiosome):식물유래이중지질막전달체에글루타치온을담지하여만든복합체5,,,,False,
다이소듐이디티에이*에스네이처아쿠아스쿠알란수분크림:정제수,,,,False,
다이소듐이디티에이[3번]정제수,,,,False,
다이소듐이디티에이[글루타치온좀핏]정제수,,,,False,
다이소듐이디티에이[마데카소사이드스티커]정제수,,,,False,
다이소듐이디티에이[밀크스티커]정제수,,,,False,
다이소듐이디티에이[부활초핏]정제수,,,,False,
다이소듐이디티에이[비타스티커]정제수,,,,False,
다이소듐이디티에이[수분초히알루론스티커]정제수,,,,False,
다이소듐이디티에이[퓨리파잉-2제]에키네시아추출물,,,,False,
다이소듐이디티에이●크림토너:정제수,,,,False,
다이소듐이디티에이카밍패드:정제수,,,,False,
다이소듐코코암포다이아세테이트,미분류,,,False,1.0
다이소듐포스페이트,기제,,high,False,23.0
다이스타치포스페이트,미분류,,,False,1.0
다이스테아다이모늄헥토라이트,기제,,high,False,17.0
다이실록세인,미분류,,,False,6.0
다이아이소부틸아디페이트,미분류,,,False,4.0
다이아이소스테아릴말레이트,미분류,,,False,4.0
다이아이소프로필세바케이트,기제,,high,False,10.0
다이아이소프로필아디페이트,미분류,,,False,1.0
다이에톡시에틸석시네이트,미분류,,,False,11.0
다이에틸헥실석시네이트,미분류,,,False,2.0
다이카프릴릴에터,미분류,,,False,6.0
다이카프릴릴에테르,미분류,,,False,1.0
다이카프릴릴카보네이트,기제,,high,False,18.0
다이팔미토일하이드록시프롤린,미분류,,,False,6.0
다이페닐다이메티콘,미분류,,,False,6.0
다이페닐실록시페닐트라이메티콘,미분류,,,False,6.0
다이펜타에리스리틸트라이-폴리하이드록시스테아레이트,미분류,,,False,1.0
다이펜타에리스리틸펜타아이소노나노에이트,,,,False,
다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트,미분류,,,False,1.0
다이펩타이드-15,미분류,,,False,2.0
다이펩타이드-2,미분류,,,False,2.0
다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트,미분류,,,False,5.0
다이포타글리시리제이트,,,,False,
다이포타슘글리시리제이트,액티브,진정,high,False,60.0
다이포타슘포스페이트,미분류,,,False,3.0
다이프로필렌글라이콜,기제,,high,False,141.0
다채추출가루/잎추출물,미분류,,,False,1.0
단풍나무잎추출물,미분류,,,False,2.0
달맞이꽃꽃추출물,미분류,,,False,9.0
달맞이꽃오일,미분류,,,False,4.0
달맞이꽃추출물,미분류,,,False,1.0
달팽이점액여과물,미분류,,,False,1.0
당개나리열매추출물,미분류,,,False,1.0
당근씨오일,미분류,,,False,1.0
당근추출물,미분류,,,False,13.0
당느릅나무뿌리추출물,미분류,,,False,12.0
당아욱꽃/잎/줄기추출물,미분류,,,False,2.0
당아욱추출물,미분류,,,False,1.0
당호박추출물,,,,False,
대왕소나무잎추출물,미분류,,,False,7.0
대추추출물,미분류,,,False,1.0
댑싸리추출물,미분류,,,False,1.0
더덕뿌리추출물,미분류,,,False,2.0
데사미도콜라겐,미분류,,,False,1.0
데실글루코사이드,기제,,high,False,30.0
데이지꽃추출물,미분류,,,False,2.0
데카펩타이드-4,미분류,,,False,1.0
데하이드로잔탄검,미분류,,,False,1.0
덱스트란,미분류,,,False,5.0
덱스트린,기제,,high,False,47.0
덱스트린팔미테이트,미분류,,,False,3.0
덱스판테놀,미분류,,,False,1.0
도둑놈의지팡이뿌리추출물,미분류,,,False,7.0
도라지뿌리추출물,미분류,,,False,2.0
도코사헥사에노익애씨드,미분류,,,False,1.0
도쿄치류,미분류,,,False,1.0
돌나물추출물,미분류,,,False,1.0
돌콩단백질,미분류,,,False,1.0
돌콩배아추출물,미분류,,,False,1.0
돌콩스테롤[복숭아마스크-미백기능성화장품]복숭아수,,,,False,
돌콩싹추출물,미분류,,,False,1.0
돌콩오일,액티브,보습,medium,False,22.0
돌콩추출물,미분류,,,False,10.0
돌콩펩타이드,미분류,,,False,3.0
동백나무꽃추출물,미분류,,,False,1.0
동백나무씨오일,미분류,,,False,3.0
동백나무씨추출물,미분류,,,False,2.0
동백나무잎추출물,미분류,,,False,3.0
두송열매오일,미분류,,,False,1.0
둥굴레뿌리줄기추출물,미분류,,,False,1.0
드럼스틱씨오일,미분류,,,False,6.0
드럼스틱씨추출물,미분류,,,False,5.0
드로메트리졸트리실록산,미분류,,,False,8.0
들깨추출물,,,,False,
디소듐디티에이,,,,False,
디에칠아미노하이드록시벤조일헥실벤조에이트,UV필터,자외선차단,high,False,41.0
디에칠헥실부타미도트리아존,UV필터,자외선차단,high,False,12.0
디엔에이,미분류,,,False,5.0
띠뿌리추출물,미분류,,,False,2.0
라놀린알코올,미분류,,,False,2.0
라미나리아오크롤레우카추출물,미분류,,,False,1.0
라반딘오일,미분류,,,False,10.0
라벤더꽃추출물,미분류,,,False,3.0
라벤더오일,미분류,,,False,16.0
라우다이모늄하이드록시프로필하이드롤라이즈드밀단백질,미분류,,,False,1.0
라우레스-23,미분류,,,False,1.0
라우레스-3,미분류,,,False,1.0
라우레스-4,미분류,,,False,1.0
라우릭애씨드,미분류,,,False,12.0
라우릴글루코사이드,미분류,,,False,4.0
라우릴다이메티콘/폴리글리세린-3크로스폴리머,미분류,,,False,5.0
라우릴락테이트,미분류,,,False,1.0
라우릴베타인,미분류,,,False,1.0
라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,미분류,,,False,7.0
라우릴피이지-9폴리다이메틸실록시에틸다이메티콘,미분류,,,False,1.0
라우릴하이드록시설테인,미분류,,,False,2.0
라이소레시틴,미분류,,,False,8.0
라이신,미분류,,,False,15.0
라이신에이치씨엘,미분류,,,False,3.0
라이코펜,미분류,,,False,3.0
라임전초오일,미분류,,,False,7.0
라임추출물,미분류,,,False,1.0
라즈베리잎추출물,미분류,,,False,3.0
라즈베리추출물,미분류,,,False,2.0
라즈베리케톤,미분류,,,False,4.0
라피노오스,미분류,,,False,6.0
락토바실러스,미분류,,,False,8.0
락토바실러스/고추냉이뿌리발효추출물,미분류,,,False,2.0
락토바실러스/배즙발효여과물,미분류,,,False,2.0
락토바실러스/배즙발효여과물[미니순디병풀에센스]정제수,,,,False,
락토바실러스/부레옥잠발효물,미분류,,,False,3.0
락토바실러스/석류발효추출물,미분류,,,False,1.0
락토바실러스/소이밀크발효여과물,미분류,,,False,2.0
락토바실러스/쌀발효물,미분류,,,False,2.0
락토바실러스/인삼뿌리발효여과물,미분류,,,False,2.0
락토바실러스/콜라겐발효여과물,미분류,,,False,1.0
락토바실러스/콩발효추출물,미분류,,,False,12.0
락토바실러스/콩추출물발효여과물,미분류,,,False,4.0
락토바실러스/티트리잎추출물발효여과물,,,,False,
락토바실러스/호밀가루발효물,미분류,,,False,2.0
락토바실러스/호박발효추출물,미분류,,,False,1.0
락토바실러스/호박열매발효여과물,미분류,,,False,1.0
락토바실러스발효물,액티브,컨디셔닝_광채,medium,False,44.0
락토바실러스발효여과물,,,,False,
락토바실러스발효용해물,미분류,,,False,17.0
락토바실러스세포외소포,미분류,,,False,1.0
락토바이오닉애씨드,미분류,,,False,3.0
락토코쿠스/하이알루로닉애씨드발효여과물,미분류,,,False,1.0
락토코쿠스발효용해물,미분류,,,False,4.0
락틱애씨드,미분류,,,False,6.0
락틱애씨드/글라이콜릭애씨드코폴리머,미분류,,,False,1.0
람노오스,미분류,,,False,6.0
레드신코나나무껍질추출물,미분류,,,False,1.0
레드호그위드뿌리추출물,미분류,,,False,1.0
레몬그라스잎오일,미분류,,,False,1.0
레몬그라스추출물,미분류,,,False,2.0
레몬껍질오일,미분류,,,False,3.0
레몬머틀잎오일,미분류,,,False,1.0
레몬밤꽃/잎/줄기수,미분류,,,False,5.0
레몬밤잎추출물,미분류,,,False,5.0
레몬밤추출물,미분류,,,False,2.0
레몬버베나잎추출물,미분류,,,False,2.0
레몬수,미분류,,,False,1.0
레몬씨오일,,,,False,
레몬유칼립투스오일,미분류,,,False,1.0
레몬추출물,미분류,,,False,1.0
레스베라트롤,미분류,,,False,5.0
레시틴,기제,,high,False,36.0
레이디스맨틀꽃/잎/줄기추출물,미분류,,,False,2.0
레이디스맨틀잎추출물,미분류,,,False,3.0
레이디스맨틀추출물,미분류,,,False,1.0
레티놀,미분류,,,False,5.0
레티닐팔미테이트,미분류,,,False,2.0
레틴알,미분류,,,False,2.0
로션:정제수,,,,False,
로얄젤리추출물,,,,False,
로우스위트베리추출물,미분류,,,False,3.0
로우스위트블루베리추출물,미분류,,,False,2.0
로즈마리잎수,미분류,,,False,5.0
로즈마리잎오일,미분류,,,False,12.0
로즈마리잎추출물,미분류,,,False,6.0
로즈우드오일,미분류,,,False,1.0
로즈힙열매오일,미분류,,,False,1.0
로즈힙열매추출물,미분류,,,False,5.0
로즈힙추출물,미분류,,,False,1.0
로켓잎추출물,미분류,,,False,3.0
루틴,미분류,,,False,2.0
류신,미분류,,,False,13.0
류코노스톡/무발효여과물,미분류,,,False,3.0
리날룰,향료,,high,False,49.0
"리날룰(*표시:부활초추출물,+표시:Napiersoriginalformula,**표시:Napiersmoistureformula,++표시:식물유래향)",,,,False,
리날룰*제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나닥터자르트고객만족센터(1544-5453)으로연락부탁드립니다,,,,False,
리날룰*표시:beliforiginalformula+표시:빌리프프로프로즌콤플렉스**표시:식물유래향,,,,False,
리날룰*표시:beliforiginalformula+표시:빌리프프로프로즌콤플렉스**표시:식물유래향[증정-프로즌세럼]정제수,,,,False,
리날룰*표시:beliforiginalformula+표시:빌리프프로프로즌콤플렉스**표시:식물유래향[증정-프로즌크림]정제수,,,,False,
리날룰*표시:beliforiginalformula+표시:빌리프프로프로즌콤플렉스**표시:식물유래향[증정-프로즌토너]정제수,,,,False,
리날룰*표시:부활초계열추출물+표시:Napiersoriginalformula**표시:Napiersmoistureformula++표시:식물유래향,,,,False,
리날룰STEP2메디힐히알루론산바이오세컨덤앰플정제수,,,,False,
리날룰[아쿠아밤-본품/증정]정제수,,,,False,
리날릴아세테이트,미분류,,,False,3.0
리놀레닉애씨드,미분류,,,False,1.0
리놀레익애씨드,미분류,,,False,2.0
리모넨,향료,,high,False,49.0
리모넨*표시:beliforiginalformula+표시:식물유래향,,,,False,
리모넨[레티놀마스크-일반화장품]정제수,,,,False,
리모넨[쿨링괄사세럼]정제수,,,,False,
리모넨■우르오스올인원스킨로션정제수,,,,False,
리보플라빈,미분류,,,False,3.0
리씨열매오일,미분류,,,False,2.0
마그네슘글루코네이트,미분류,,,False,2.0
마그네슘설페이트,기제,,medium,False,14.0
마그네슘설페이트2.자작나무수분클렌저(증정품)정제수,,,,False,
마그네슘시트레이트,미분류,,,False,1.0
마그네슘아스코빌포스페이트,미분류,,,False,5.0
마그네슘아스파테이트,미분류,,,False,1.0
마그네슘클로라이드,미분류,,,False,6.0
마그네슘피씨에이,미분류,,,False,3.0
마그네슘피씨에이포타슘피씨에이,미분류,,,False,1.0
마누카잎추출물,미분류,,,False,3.0
마늘추출물,미분류,,,False,2.0
마데카소사이드,액티브,진정,high,False,69.0
마데카식애씨드,액티브,진정,high,False,42.0
마데카식애씨드[티트리]정제수,,,,False,
마돈나백합꽃추출물,미분류,,,False,1.0
마돈나백합비늘줄기추출물,미분류,,,False,1.0
마시멜로뿌리추출물,미분류,,,False,3.0
마이카,미분류,,,False,8.0
마이크로크리스탈린셀룰로오스,미분류,,,False,6.0
마카다미아씨오일,미분류,,,False,23.0
마카다미아씨추출물,미분류,,,False,1.0
마카뿌리추출물,미분류,,,False,2.0
마테잎추출물,미분류,,,False,1.0
마트리카리아꽃/잎추출물,미분류,,,False,1.0
마트리카리아꽃오일,미분류,,,False,8.0
마트리카리아꽃추출물,미분류,,,False,8.0
마트리카리아잎추출물,미분류,,,False,1.0
마트리카리아추출물,,,,False,
만노오스,미분류,,,False,16.0
만니톨,액티브,보습,high,False,29.0
만다린껍질추출물,미분류,,,False,2.0
만다린추출물,미분류,,,False,1.0
만델릭애씨드,미분류,,,False,2.0
만주자작나무껍질/잎추출물,미분류,,,False,1.0
만주자작나무껍질추출물,미분류,,,False,1.0
만주자작나무수액,미분류,,,False,1.0
말라카이트추출물,액티브,진정,low,True,24.0
말토덱스트린,기제,,medium,False,26.0
망가니즈글루코네이트,미분류,,,False,7.0
망가니즈피씨에이,미분류,,,False,1.0
망고스틴껍질추출물,,,,False,
망고씨버터,미분류,,,False,1.0
망고추출물,미분류,,,False,1.0
매듭풀추출물,미분류,,,False,1.0
매스틱검,미분류,,,False,2.0
매실나무꽃추출물,미분류,,,False,1.0
매실수,미분류,,,False,1.0
매실추출물,미분류,,,False,5.0
맥아추출물,미분류,,,False,3.0
맥주효모추출물,미분류,,,False,2.0
메나다이온,미분류,,,False,1.0
메도우스위트꽃추출물,미분류,,,False,3.0
메도우스위트추출물,미분류,,,False,2.0
메도우폼씨오일,미분류,,,False,18.0
메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀,UV필터,자외선차단,high,False,11.0
메톡시피이지-114/폴리엡실론카프로락톤,미분류,,,False,5.0
메티오닌,미분류,,,False,12.0
메티오닌[겔마스크]정제수,,,,False,
메틸글루세스-20,미분류,,,False,12.0
메틸글루코오스세스퀴스테아레이트,미분류,,,False,3.0
메틸다이아이소프로필프로피온아마이드,미분류,,,False,15.0
메틸다이하이드로자스모네이트,미분류,,,False,5.0
메틸렌다이옥시페닐메틸프로판알,미분류,,,False,3.0
메틸메타크릴레이트크로스폴리머,기제,,medium,False,17.0
메틸카프로오일타이로지네이트,미분류,,,False,6.0
메틸트라이메티콘,기제,,high,False,31.0
메틸파라벤,미분류,,,False,2.0
메틸프로판다이올,기제,,high,False,78.0
멕시칸주니퍼오일,미분류,,,False,5.0
멕시칸치아씨오일,,,,False,
멕시칸치아씨추출물,미분류,,,False,5.0
멘톡시프로판다이올,미분류,,,False,3.0
멘톤글리세린아세탈,,,,False,
멘톨,미분류,,,False,3.0
멘틸락테이트,미분류,,,False,1.0
멜라토닌,미분류,,,False,4.0
멜론추출물,미분류,,,False,5.0
모과추출물,미분류,,,False,2.0
모나스커스/쌀발효물,미분류,,,False,2.0
모란가지/꽃/잎추출물,미분류,,,False,1.0
모란뿌리추출물,미분류,,,False,3.0
모란뿌리추출물[밸런스풀시카컨트롤세럼]정제수,,,,False,
모란추출물,미분류,,,False,1.0
모하비유카뿌리추출물,미분류,,,False,1.0
목면꽃추출물,미분류,,,False,1.0
몬모릴로나이트,미분류,,,False,1.0
몰로키아잎추출물,미분류,,,False,1.0
무기자차선크림:정제수,,,,False,
무추출물,미분류,,,False,2.0
무화과추출물,미분류,,,False,10.0
물냉이추출물,미분류,,,False,1.0
물망초꽃/잎/줄기추출물,미분류,,,False,1.0
물푸레나무추출물,,,,False,
미네랄솔트,미분류,,,False,3.0
미네랄오일,미분류,,,False,3.0
미네랄워터,미분류,,,False,1.0
미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이,미분류,,,False,10.0
미리스토일펜타펩타이드-17,미분류,,,False,1.0
미리스토일펜타펩타이드-4,미분류,,,False,3.0
미리스틱애씨드,미분류,,,False,13.0
미리스틸글루코사이드,미분류,,,False,1.0
미리스틸미리스테이트,미분류,,,False,3.0
미리스틸알코올,미분류,,,False,1.0
미선나무수,미분류,,,False,2.0
미역추출물,미분류,,,False,2.0
미역취추출물,미분류,,,False,1.0
미타자씨오일,미분류,,,False,1.0
밀몽화꽃추출물,미분류,,,False,5.0
밀배아추출물,미분류,,,False,1.0
밀싹추출물,미분류,,,False,4.0
밀크아미노산,미분류,,,False,1.0
바나나추출물,미분류,,,False,2.0
바륨설페이트,미분류,,,False,2.0
바실러스/소이빈발효추출물,미분류,,,False,5.0
바실러스/폴릭애씨드/돌콩발효추출물,미분류,,,False,3.0
바오밥나무씨오일,미분류,,,False,6.0
바오밥나무씨추출물,미분류,,,False,2.0
바오밥나무잎추출물,미분류,,,False,1.0
바위돌꽃뿌리추출물,미분류,,,False,1.0
바위손추출물,미분류,,,False,3.0
바이오사카라이드검-1,액티브,보습,medium,False,25.0
바이오사카라이드검-4,미분류,,,False,6.0
바이오틴,미분류,,,False,10.0
바이오플라보노이드,,,,False,
바질꽃/잎/줄기추출물,미분류,,,False,1.0
바질오일,미분류,,,False,5.0
바질잎추출물,미분류,,,False,2.0
바추잎잎추출물,,,,False,
바쿠치올,미분류,,,False,10.0
발린,미분류,,,False,13.0
발삼아미리스껍질오일,미분류,,,False,4.0
발삼코파이바수지,,,,False,
밤껍질추출물,미분류,,,False,5.0
밤부사불가리스잎/줄기추출물,미분류,,,False,1.0
밤부사불가리스잎추출물,,,,False,
백미꽃추출물,미분류,,,False,11.0
버지니아풍년화수,미분류,,,False,3.0
버지니아풍년화잎수,미분류,,,False,1.0
