"goods_no","product_name","brand_name","ml_표시용량","ml_추정총용량","용량_단위","price_regular","price_sale","price_per_10ml","ingredient"
"A000000205787","디어달리아 선 브리즈 에센셜 선세럼","디어달리아","","","","30000","21000","","정제수, 에칠헥실살리실레이트, 호모살레이트, 부틸옥틸살리실레이트, 다이부틸아디페이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 프로판다이올, 2,3-부탄다이올, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 메틸트라이메티콘, 폴리실리콘-15, 디에칠아미노하이드록시벤조일헥실벤조에이트, 1,2-헥산다이올, 메틸메타크릴레이트크로스폴리머, 부틸렌글라이콜, 펜틸렌글라이콜, 베헤닐알코올, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 폴리C10-30알킬아크릴레이트, 티타늄디옥사이드, 코코-카프릴레이트/카프레이트, 글리세린, 향료, 트로메타민, 데실글루코사이드, 카보머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 소듐스테아로일글루타메이트, 폴리아크릴레이트크로스폴리머-6, 폴리하이드록시스테아릭애씨드, 에틸헥실글리세린, 다이메티콘, 스쿠알란, 하이드로제네이티드폴리아이소부텐, 소듐폴리아크릴레이트, 트라이에톡시카프릴릴실레인, 알루미나, 아르간커넬오일, 하이드로제네이티드레시틴, 아이소노닐아이소노나노에이트, 폴리글리세릴-10스테아레이트, 프로필렌글라이콜, 시어버터, 세테아릴알코올, 스테아릭애씨드, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 적색산화철, 잔탄검, 폴리에터-1, 다이카프릴릴카보네이트, 이눌린라우릴카바메이트, 다이소듐스테아로일글루타메이트, 스위트아몬드오일, 올리브오일, 토코페롤, 말토덱스트린, 하이드롤라이즈드식물성단백질, 다알리아꽃추출물"
"A000000250489","에뛰드 피지쏙 무기자차 선크림 50g 1+1 기획","에뛰드","50.0","100.0","g(약 1ml 상당으로 근사)","","21000","2100.0","정제수, 징크옥사이드, 사이클로헥사실록세인, 프로판다이올, 부틸옥틸살리실레이트, 프로필헵틸카프릴레이트, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 나이아신아마이드, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 다이메티콘, 실리카, 아이소도데케인, 마그네슘설페이트, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 트라이에톡시카프릴릴실레인, 다이스테아다이모늄헥토라이트, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 카프릴릴글라이콜, 다이메티콘/비닐다이메티콘크로스폴리머, 글리세릴카프릴레이트, 아크릴레이트코폴리머, 에틸헥실글리세린, 글리세린, 트라이소듐에틸렌다이아민다이석시네이트, 아데노신, 토코페롤, 레몬머틀잎추출물"
"A000000252088","[쿨링진정] 휩드 머그트리 비건 쿨링 수분 선크림 50ml","휩드","50.0","50.0","ml","26000","20800","4160.0","정제수, 부틸렌글라이콜, 다이부틸아디페이트, 디이소부틸아디페이트, 디에칠아미노하이드록시벤조일헥실벤조에이트, 부틸옥틸살리실레이트, 티타늄디옥사이드, 에칠헥실트리아존, 글리세린, 드로메트리졸트리실록산, 나이아신아마이드, 실리카, C12-15알킬벤조에이트, 카프릴릴트라이메티콘, 폴리글리세릴-3다이스테아레이트, 1,2-헥산다이올, 펜틸렌글라이콜, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 글리세릴스테아레이트, 프로판다이올, 폴리글리세릴-10다이아이소스테아레이트, 세테아릴알코올, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 트로메타민, 소듐폴리아크릴로일다이메틸타우레이트, 하이드로제네이티드캐스터오일/세바식애씨드코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트라이에톡시카프릴릴실레인, 데실글루코사이드, 잇꽃꽃추출물, 세틸알코올, 브이피/에이코신코폴리머, 카보머, 향료, 에틸헥실글리세린, 소듐스테아로일글루타메이트, 하이드록시프로필메틸셀룰로오스스테아록시에터, 메틸다이아이소프로필프로피온아마이드, 덱스트린, 치자추출물, 글리세릴스테아레이트시트레이트, 스핑고모나스발효추출물, 이눌린라우릴카바메이트, 알란토인, 아데노신, 잔탄검, 다시마추출물, 알로에베라잎추출물, 참마뿌리추출물, 당느릅나무뿌리추출물, 제비꽃꽃추출물, 영지버섯줄기추출물, 하이드롤라이즈드하이알루로닉애씨드, 토코페롤, 마데카소사이드, 자일리톨, 에리스리톨, 탄산수, 티트리추출물, 병풀추출물, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트, 하이알루로닉애씨드, 소듐디엔에이, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 소듐하이알루로네이트다이메틸실란올, 다이소듐이디티에이, 사철쑥추출물, 리모넨, 시트로넬올, 제라니올, 시트랄, 리날룰"
"A000000250419","[핑크톤업 / 여주필터] NEW 에뛰드 순정 디렉터 톤업 핑크 선크림 1+1 기획 (50ml x 2ea)","에뛰드","50.0","100.0","ml","25000","20500","2050.0","정제수, 징크옥사이드, 카프릴릴메티콘, 프로판다이올, 부틸옥틸살리실레이트, C9-12알케인, 티타늄디옥사이드 (CI 77891), 메틸트라이메티콘, 프로필헵틸카프릴레이트, 글리세린, 나이아신아마이드, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 트라이실록세인, 폴리메틸실세스퀴옥세인, 다이메티콘, 다이스테아다이모늄헥토라이트, 메틸메타크릴레이트크로스폴리머, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 트라이에톡시카프릴릴실레인, 1,2-헥산다이올, 마그네슘설페이트, 아이소도데케인, 옥틸도데칸올, 트라이메틸실록시실리케이트, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 폴리글리세릴-6폴리하이드록시스테아레이트, 폴리글리세릴-6폴리리시놀리에이트, 폴리글리세릴-4아이소스테아레이트, 아이소프로필티타늄트라이아이소스테아레이트, 알루미늄하이드록사이드, 카프릴릴글라이콜, 글리세릴카프릴레이트, 적색산화철, 아데노신, 폴리글리세린-6, 황색산화철, 토코페롤, 아스코빌팔미테이트, 비사보롤, 펜틸렌글라이콜, 마데카소사이드, 노나펩타이드-1"
"A000000211309","[1+1] 코스알엑스 울트라 라이트 물막 수분 선세럼 50ml 더블기획","코스알엑스","50.0","100.0","ml","22000","19950","1995.0","알로에베라잎수, 다이에틸헥실석시네이트, 프로판다이올, 정제수, 드로메트리졸트리실록산, 에칠헥실트리아존, 나이아신아마이드, 디에칠아미노하이드록시벤조일헥실벤조에이트, 테레프탈릴리덴디캠퍼설포닉애씨드, 1,2-헥산다이올, 베헤닐알코올,
메틸트라이메티콘, 소듐폴리아크릴로일다이메틸타우레이트, 버지니아풍년화잎수, 트로메타민, 폴리아크릴레이트크로스폴리머-6, 아라키딜알코올, 카프릴릴글라이콜, 에틸헥실글리세린, 아라키딜글루코사이드, 소듐메타포스페이트, 아데노신, 토코페롤, 소듐하이알루로네이트, 알란토인, 시트릭애씨드, 소듐벤조에이트, 포타슘솔베이트"
"A000000163581","[파데프리 선크림/1+1] CKD 그린프로폴리스 올커버리선크림 1+1 기획(40ml+40ml)","CKD","40.0","80.0","ml","26000","19900","2487.5","정제수, 징크옥사이드, 사이클로헥사실록세인, 프로필헵틸카프릴레이트, 다이실록세인, 카프릴릴메티콘, 트라이메틸실록시실리케이트, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 프로판다이올, 티타늄디옥사이드, 나이아신아마이드, 부틸옥틸살리실레이트, 1,2-헥산다이올, 부틸렌글라이콜, 프로폴리스추출물(3,987 ppm), 양파추출물, 로즈마리잎오일, 라벤더오일, 소듐하이알루로네이트, 퍼플루오로옥틸트라이에톡시실레인, 다이스테아다이모늄헥토라이트, 마그네슘설페이트, 트라이에톡시카프릴릴실레인, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 메틸메타크릴레이트크로스폴리머, 폴리메틸실세스퀴옥세인, 다이카프릴릴카보네이트, 글리세릴카프릴레이트, 알루미늄하이드록사이드, 아데노신, 토코페롤, 알란토인, 비사보롤, 판테놀, 카프릴릴글라이콜, 에틸헥실글리세린, 황색산화철, 적색산화철, 흑색산화철, 리날룰"
"A000000219905","[NEW] 토리든 다이브인 모이스처 선크림 60ml","토리든","60.0","60.0","ml","25000","19900","3316.7","정제수, 아이소노닐아이소노나노에이트, 프로판다이올, 부틸옥틸살리실레이트, 에칠헥실트리아존, 다이부틸아디페이트, 폴리메틸실세스퀴옥세인, 디에칠아미노하이드록시벤조일헥실벤조에이트, 나이아신아마이드, 드로메트리졸트리실록산, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 1,2-헥산다이올, 펜틸렌글라이콜, 판테놀(5,025ppm), 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 다이메틸실란올하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트다이메틸실란올, 알란토인, 글리세린, 아데노신, 세라마이드엔피, 토코페롤, 트레할로오스, 부틸렌글라이콜, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 베헤닐알코올, 데실글루코사이드, 카프릴릴메티콘, 하이드로제네이티드캐스터오일/세바식애씨드코폴리머, 카보머, 호호바씨오일, 글리세레스-26, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 폴리글리세릴-6다이스테아레이트, 폴리아크릴레이트크로스폴리머-6, 트라이메틸실록시실리케이트, 에틸헥실글리세린, 칸데릴라/호호바/쌀겨폴리글리세릴-3에스터, 소듐스테아로일글루타메이트, 덱스트린, 트로메타민, 잔탄검, 치자추출물, 녹차추출물, 버지니아풍년화추출물, 쇠비름추출물, 캐모마일꽃추출물, 말라카이트추출물"
"A000000257073","[특가/화잘먹선세럼/광노화] 동구밭 다래 수분/진정/미백 캡슐 선앰플50ml","동구밭","50.0","50.0","ml","32000","19900","3980.0","전성분 다래즙(58.5%), 네오펜틸글라이콜다이헵타노에이트, 다이아이소프로필세바케이트, 정제수, C12-15알킬벤조에이트, 프로판다이올, 판테놀, 1,2-헥산다이올, 나이아신아마이드, 디에칠아미노하이드록시벤조일헥실벤조에이트, 에칠헥실트리아존, 테레프탈릴리덴디캠퍼설포닉애씨드, 카프릴릭/카프릭트라이글리세라이드, 메틸글루세스-20, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 락토바실러스발효용해물, 락토바실러스발효물, 토코페롤, 트로메타민, 폴리아크릴레이트크로스폴리머-6, 덱스트린팔미테이트, 하이드로제네이티드폴리(C6-20올레핀), 아보카도오일, 시어버터추출물, 캐스터오일/아이피디아이코폴리머, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 아데노신, 레몬그라스잎오일, 에틸헥실글리세린, 시트랄"
"A000000254113","[1+1/키링증정] 이니스프리 데일리 유브이 수분 장벽 선세럼 50ml 더블 기획 토이 스토리5 에디션","이니스프리","50.0","100.0","ml","24000","19800","1980.0","정제수, 프로판다이올, 다이부틸아디페이트, 글리세린, C12-15알킬벤조에이트, 에칠헥실트리아존, 디에칠아미노하이드록시벤조일헥실벤조에이트, 코코-
카프릴레이트/카프레이트, 카프릴릴메티콘, 디에칠헥실부타미도트리아존, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 1,2-헥산다이올, 베헤닐알코올, 실리카, 데실글루코사이드, 암모늄폴리아크릴로일다이메틸타우레이트, 브이피/에이코신코폴리머, 카프릴릴글라이콜, 트로메타민, 카보머, 에틸헥실글리세린, 아크릴레트/C10-30알킬아크릴레이트크로스폴리머, 트라이하이드록시스테아린, 트라이에틸시트레이트, 리모넨, 소듐하이알루로네이트, 알란토인, 소듐메타포스페이트, 레몬껍질오일, 소듐메틸스테아로일타우레이트, 잔탄검, 마테잎추출물, 녹차추출물, 시트랄, 하이알루로닉애씨드, 세라마이드엔피, 소두구씨오일, 스피어민트잎오일, 부틸렌글라이콜, 시트로넬라오일, 갈바눔수지오일, 프로필렌글라이콜, 글리세릴올리에이트, 토코페롤, 레시틴, 라우릴글루코사이드, 하이드롤라이즈드하이알루로닉애씨드, 폴리글리세릴-6라우레이트, 미리스틸글루코사이드, 소듐하이알루로네이트크로스폴리머, 글리세릴카프릴레이트, 소듐트라이메
타포스페이트, 소듐아세틸레이티드하이알루로네이트"
"A000000011226","니베아 선 프로텍트 앤 라이트 필 퍼펙트 선세럼 SPF50+ PA+++","니베아","","","","","19500","","■정재수,호모살레이트,부틸메톡시디벤조일메탄,에칠헥실살리실레이트,옥토크릴렌,변성알코올,다이메티콘,타피오카전분,페닐벤즈이미다졸설포닉애씨드,글리세린,베헤닐알코올,세테아릴알코올,메틸프로판다이올,실리카다이메틸실릴레이트,페녹시에탄올,아이소아밀라우레이트,실리카,다이메티콘크로스폴리머,소듐하이드록사이드,티타늄디옥사이드,소듐스테아로일글루타메이트,에틸헥실글리세린,트라이소듐이디티에이,카보머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,토코페릴아세테이트,커르니틴,잔탄검,소듐클로라이드,스페인감초뿌리추출물"
"A000000252287","[1등 쌩얼천재 톤업썬] 에스네이처 아쿠아 365 글로우 핏 톤업선 40ml","에스네이처","40.0","40.0","ml","25000","19000","4750.0","정제수, 징크옥사이드, 부틸옥틸살리실레이트, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 다이메티콘, 티타늄디옥사이드, 부틸렌글라이콜, 프로판다이올, 다이아이소부틸아디페이트, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 나이아신아마이드, C11-13아이소알케인, 1,2-헥산다이올, 글리세린, 다이스테아다이모늄헥토라이트, 브이피/헥사데센코폴리머, 스쿠알란, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 소듐하이알루로네이트, 세라마이드엔피, 세라마이드엔에스, 세라마이드에이피, 세라마이드이오피, 세라마이드에이에스, 콜레스테롤, 피토스핑고신, 병풀추출물, 복숭아추출물, 세룰라타벚나무꽃추출물, 아이스플랜트추출물, 연꽃추출물, 매실추출물, 베타인, 올리브오일, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머,하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드,포타슘하이알루로네이트, 아데노신, 무화과추출물, 베타-글루칸,다이포타슘글리시리제이트, 스테아릭애씨드, 에틸헥실글리세린,하이드로제네이티드레시틴, 세테아릴알코올, 알루미늄하이드록사이드, 다이메티콘/비닐다이메티콘크로스폴리머, 마그네슘설페이트, 트라이에톡시카프릴릴실레인, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 다이소듐이디티에이, 시트릭애씨드,락틱애씨드, 황색산화철, 적색산화철, 흑색산화철"
"A000000224826","[모공PDRN 집중케어썬/조앤프렌즈 콜라보] 셀퓨전씨 레이저 UV 포어 썬 세럼 40ml","셀퓨전씨","40.0","40.0","ml","28000","18300","4575.0","정제수, 다이부틸아디페이트, 변성알코올, 2,3-부탄다이올, 프로판다이올, 에칠헥실트리아존, 실리카, 나이아신아마이드, 카프릴릴메티콘, 드로메트리졸트리실록산, 테레프탈릴리덴디캠퍼설포닉애씨드, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리메틸실세스퀴옥세인, 디에칠아미노하이드록시벤조일헥실벤조에이트, 트로메타민, 1,2-헥산다이올, 펜틸렌글라이콜, 하이드로제네이티드캐스터오일/세바식애씨드코폴리머, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 하이드로제네이티드폴리아이소부텐, 하이드로제네이티드폴리사이클로펜타다이엔, 폴리글리세릴-3다이스테아레이트, 마이크로크리스탈린셀룰로오스, 부틸렌글라이콜, 에틸헥실글리세린, 스핑고모나스발효추출물, 소듐스테아로일글루타메이트, 아데노신, 셀룰로오스검, 글리세릴스테아레이트시트레이트, 잔탄검, 토코페롤, 카페인, 파스향나무잎추출물, 글리세린, 목면꽃추출물, 에틸헥산다이올, 카프릴릴글라이콜, 하이드롤라이즈드콜라겐, 감나무잎추출물, 포도추출물, 잇꽃꽃추출물, 호장근뿌리추출물, 커피콩추출물, 녹차추출물, 밤껍질추출물, 초피나무열매추출물, 소듐디엔에이, 향료"
"A000000247862","[NEW/투명광채] 셀퓨전씨 나이아신 잡티 썬 세럼 40ml","셀퓨전씨","40.0","40.0","ml","28000","18300","4575.0","정제수, 나이아신아마이드(100,000ppm), 부틸렌글라이콜, 다이부틸아디페이트, 에칠헥실트리아존, 다이메티콘, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 옥토크릴렌, 프로판다이올, 테레프탈릴리덴디캠퍼설포닉애씨드, 판테놀, 실리카, 트로메타민, 스핑고모나스발효추출물, 알파-알부틴, 사과세포배양추출물, 부틸옥틸살리실레이트, 메틸트라이메티콘, 폴리글리세릴-3다이스테아레이트, 펜틸렌글라이콜, 1,2-헥산다이올, 비사보롤, 폴리아마이드-8, 다이프로필렌글라이콜, 하이드록시아세토페논, 글리세릴스테아레이트, 다이메티콘/비닐다이메티콘크로스폴리머, 글리세릴스테아레이트시트레이트, 데하이드로잔탄검, 아데노신, 마이크로크리스탈린셀룰로오스, 셀룰로오스검, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 3-O-에틸아스코빅애씨드, 알란토인, 아스코빌글루코사이드, 아스코빌테트라이소팔미테이트, 토코페릴아세테이트, 카프릴릭/카프릭트라이글리세라이드, 베타-글루칸, 미리스틸니코티네이트, 글리세린, 하이알루로닉애씨드/폴리아이소프로필아크릴아마이드코폴리머, 하이드로제네이티드레시틴, 글루타티온, 에틸헥실글리세린, 카보머, 향료"
"A000000229927","[혼합자차/눈시림제로]스킨앤랩 베리어덤 컴포트 선크림50ml","스킨앤랩","50.0","50.0","ml","28000","18200","3640.0","정제수,다이부틸아디페이트,테레프탈릴리덴디캠퍼설포닉애씨드,드로메트리졸트리실록산,프로판다이올,C12-15알킬벤조에이트,티타늄디옥사이드,다이메티콘,나이아신아마이드,트로메타민,포타슘세틸포스페이트,1,2-헥산다이올,코코-카프릴레이트/카프레이트,에칠헥실트리아존,폴리메틸실세스퀴옥세인,세테아릴알코올,폴리글리세릴-3메틸글루코오스다이스테아레이트,폴리프로필실세스퀴옥세인,팔미틱애씨드,스테아릭애씨드,알루미늄스테아레이트,하이드록시아세토페논,폴리우레탄-15,소듐폴리아크릴로일다이메틸타우레이트,알루미나,폴리하이드록시스테아릭애씨드,폴리아크릴레이트크로스폴리머-6,베타인,판테놀,스쿠알란,비스-하이드록시에톡시프로필다이메티콘/아이피디아이코폴리머에틸카바메이트,메틸프로판다이올,폴리에터-1,에틸헥실글리세린,잔탄검,아데노신,토코페롤,세라마이드엔피,다이프로필렌글라이콜,t-부틸알코올,라벤더오일,로즈마리잎오일,하이드로제네이티드레시틴,아이소도데케인,부틸렌글라이콜,글리세릴스테아레이트,콜레스테롤,세라마이드에이에스,세라마이드에이피,세라마이드엔에스,소듐하이알루로네이트,다이메틸실란올하이알루로네이트,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,하이드롤라이즈드소듐하이알루로네이트,포타슘하이알루로네이트,하이드록시프로필트라이모늄하이알루로네이트,소듐하이알루로네이트크로스폴리머,소듐하이알루로네이트다이메틸실란올,소듐아세틸레이티드하이알루로네이트,세라마이드이오피"
"A000000229321","[겉보속촉 선케어] 온그리디언츠 스킨 베리어 수분 선크림 기획 (50ml+20ml)","온그리디언츠","50.0","70.0","ml","25000","17910","2558.6","정제수, 호모살레이트, 다이프로필렌글라이콜, 에칠헥실살리실레이트, 부틸메톡시디벤조일메탄, 페닐벤즈이미다졸설포닉애씨드, 메틸메타크릴레이트크로스폴리머, 나이아신아마이드, 세테아릴알코올, 세테아릴올리베이트, 글리세릴스테아레이트, 아크릴레이트코폴리머, 판테놀, 벤조트라이아졸릴도데실p-크레솔, 옥토크릴렌, 실리카, 솔비탄올리베이트, 폴리솔베이트60, 카프릴릴글라이콜, 폴리아크릴레이트-13, 글리세린, 다이메티콘, 소듐하이드록사이드, 솔비탄스테아레이트, 피이지-100스테아레이트, 폴리아이소부텐, 에틸헥실글리세린, 1,2-헥산다이올, 다이소듐이디티에이, 토코페릴아세테이트, 잔탄검, 폴리솔베이트20, 아데노신, 솔비탄아이소스테아레이트, 알란토인, 스쿠알란, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 부틸렌글라이콜, 인도멀구슬나무잎추출물, 프로판다이올, 울금뿌리추출물, 참산호말추출물, 참마뿌리추출물, 하이드로제네이티드레시틴, 카프릴릭/카프릭트라이글리세라이드, 병풀추출물, 세라마이드엔피, 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 레시틴, 아세틸글루타민, 흰목이버섯추출물, 바실러스/소이빈발효추출물, 알테로모나스발효추출물, 폴릭애씨드, 헥사펩타이드-11, 올리고펩타이드-1, 올리고펩타이드-2, 올리고펩타이드-3"
"A000000248223","[저자극/쿨링진정] 아비브 어성초 마일드 선크림 릴리프 튜브 50ml","아비브","50.0","50.0","ml","25000","17500","3500.0","정제수, 징크옥사이드 (CI 77947), 부틸옥틸살리실레이트, 프로필헵틸카프릴레이트, 프로판다이올, C15-19알케인, 다이실록세인, 아이소도데케인, 세틸다이글리세릴트리스(트라이메틸실록시)실릴에틸다이메티콘, 카프릴릴메티콘, 아이소프로필미리스테이트, 소듐클로라이드, 트라이에틸헥사노인, 글리세린, 다이스테아다이모늄헥토라이트, 메틸메타크릴레이트크로스폴리머, 폴리메틸실세스퀴옥세인, 1,2-헥산다이올, 트라이에톡시카프릴릴실레인, 다이펜타에리스리틸트라이-폴리하이드록시스테아레이트, 약모밀추출물(3,500 ppm), 라우릴다이메티콘/폴리글리세린-3크로스폴리머, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 판테놀, 카프릴릴글라이콜, 글리세릴카프릴레이트, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 부틸렌글라이콜, 아이비고드열매추출물, 호박가루, 다이프로필렌글라이콜, 가지열매추출물, 울금뿌리추출물, 홀리바질잎추출물, 토코페롤, 참산호말추출물, 드럼스틱씨오일, 소듐시트레이트, 레시틴, 소듐하이알루로네이트, 알란토인, 다이포타슘글리시리제이트, 소듐피씨에이, 알지닌, 세라마이드엔피, 에리스리톨, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 병풀추출물, 펜틸렌글라이콜, 옥탄다이올"
"A000000248225","[톤업/파데프리] 아비브 글루타치온좀 CC 선크림 토닝 튜브 50ml","아비브","50.0","50.0","ml","25000","17500","3500.0","정제수*, 다이부틸아디페이트, 프로판다이올, 티타늄디옥사이드 (CI 77891), 비스-에칠헥실옥시페놀메톡시페닐트리아진, 디에칠아미노하이드록시벤조일헥실벤조에이트, 에칠헥실트리아존, 폴리실리콘-15, 나이아신아마이드, 코코-카프릴레이트/카프레이트, 다이아이소프로필세바케이트, 폴리메틸실세스퀴옥세인, 부틸렌글라이콜*, 1,2-헥산다이올*, 글리세린, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 펜틸렌글라이콜, 아이소도데케인, 옥틸도데칸올, 포타슘세틸포스페이트, 베헤닐알코올, 폴리아크릴레이트크로스폴리머-6, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 폴리C10-30알킬아크릴레이트, 트로메타민, 폴리글리세릴-4아이소스테아레이트, 황색산화철 (CI 77492), 카보머, 데실글루코사이드, 아이소프로필티타늄트라이아이소스테아레이트, 알루미늄하이드록사이드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 마이카 (CI 77019), 폴리에스터-1, 소듐스테아로일글루타메이트, 에틸헥실글리세린*, 적색산화철 (CI 77491), 아데노신, 흑색산화철 (CI 77499), 글루타티온(150 ppm)*, 실리카다이메틸실릴레이트, 잔탄검, 토코페롤, 알란토인, 사과세포배양추출물*, 다이프로필렌글라이콜, 베타-글루칸, 하이드로제네이티드레시틴, 콜레스테롤, 키토산, 아스코빅애씨드, 3-O-에틸아스코빅애씨드, 아스코빌글루코사이드, 세라마이드엔피
*글루타치온좀(Glutathiosome) : 식물 유래 이중 지질막 전달체에 글루타치온을 담지하여 만든 복합체 30,000 ppm 함유"
"A000000188378","[화잘먹썬] 하멜 비건 아쿠아 글로우 선세럼 50ml","하멜","50.0","50.0","ml","28000","16500","3300.0","정제수, 다이부틸아디페이트, 프로판다이올, 부틸옥틸살리실레이트, 에칠헥실트리아존, 테레프탈릴리덴디캠퍼설포닉애씨드, 폴리글리세릴-3다이스테아레이트, 나이아신아마이드, 트로메타민, 1,2-헥산다이올, 펜틸렌글라이콜, 디에칠아미노하이드록시벤조일헥실벤조에이트, 폴리실리콘-15, 아이비고드열매추출물, 한련초추출물, 동백나무꽃추출물, 병풀추출물, 흰목이버섯추출물, 드럼스틱씨추출물, 꽃생강뿌리추출물, 소듐하이알루로네이트, 클레리오일, 글리세릴스테아레이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 세테아릴알코올, 글리세린, 카보머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴스테아레이트시트레이트, 이눌린라우릴카바메이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 소듐스테아로일글루타메이트, 에틸헥실글리세린, 아데노신, 메틸프로판다이올, 폴리에터-1, 말토덱스트린, 하이드롤라이즈드식물성단백질, 바이오사카라이드검-1"
"A000000210322","[수분 선크림] 벤튼 시카 수분 선세럼 SPF50+/PA++++ 50mL","벤튼","50.0","50.0","ml","18900","16500","3300.0","정제수, 프로판다이올, 다이부틸아디페이트, 디에칠아미노하이드록시벤조일헥실벤조에이트, 실리카, 에칠헥실트리아존, 메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀, 카프릴릴메티콘, 디에칠헥실부타미도트리아존, 코코-카프릴레이트/카프레이트, 1,2-헥산다이올, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 사카라이드아이소머레이트, 펜틸렌글라이콜, 판테놀, 카프릴릭/카프릭트라이글리세라이드, 데실글루코사이드, 베헤닐알코올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 베타인, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 하이드로제네이티드폴리(C6-20올레핀), 글리세린, 다이포타슘글리시리제이트, 폴리C10-30알킬아크릴레이트, 부틸렌글라이콜, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 백미꽃추출물, 바이오사카라이드검-1, 카프릴릴/카프릴글루코사이드, 돌콩추출물, 솔비탄올리에이트, 병풀추출물(100ppm), 토코페롤, 접시꽃추출물, 알란토인, 엑토인, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 아시아티코사이드, 마데카식애씨드, 포도씨오일, 아시아틱애씨드, 병풀잎추출물, 프룩탄, 세라마이드엔피, 하이드로제네이티드레시틴, 하이드록시아세토페논, 트로메타민, 소듐파이테이트, 잔탄검, 아세틸글루코사민, 시트릭애씨드, 소듐시트레이트, 옥탄다이올, 에틸헥실글리세린, 카프릴릴글라이콜, 해바라기씨오일"
