"goods_no","product_name","brand_name","ml_표시용량","ml_추정총용량","용량_단위","price_regular","price_sale","price_per_10ml","ingredient"
"A000000186131","메디큐브 레드 이레이징 크림 2.0 50ml","메디큐브","50.0","50.0","ml","25200","19900","3980.0","정제수, 징크옥사이드, 사이클로펜타실록산, 카프릴릭/카프릭트리글리세라이드, 글리세린, 이소데실네오펜타노에이트, 사이클로헥사실록산, 디에칠헥실카보네이트, 쿼터늄-18벤토나이트, 피이지-10디메치콘, 부틸렌글라이콜, 나이아신아마이드, 비즈왁스, 소듐클로라이드, 소르비탄세스퀴올리에이트, 1,2-헥산디올, 비닐디메치콘/메치콘실세스퀴옥산크로스폴리머, 마치현추출물, 트리에톡시카프릴릴실란, 디메치콘/비닐디메이콘크로스폴리머, 카프릴릴글라이콜, 클로페네신, 아데노신, 호호씨바오일, 스쿠알란, 토마토추출물"
"A000000240056","[한정기획/고함량PDRN] 성분에디터 알래스카 PDRN 울트라 모이스처라이징 배리어 크림 50ml (+10ml*2)","성분에디터","50.0","60.0","ml","29000","14490","2415.0","정제수, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 퀸즈랜드넛오일, 비스-다이글리세릴폴리아실아디페이트-2, 다이글리세린, 나이아신아마이드, 옥틸도데칸올, 펜틸렌글라이콜, 트레할로오스, 1,2-헥산다이올, 세테아릴알코올, 소듐디엔에이(5,250 ppm), 시어버터, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트, 세라마이드엔피, 세라마이드엔에스, 세라마이드에이피, 세라마이드에이에스, 세라마이드이오피, 덱스판테놀, 알란토인, 아스코빅애씨드, 리놀레닉애씨드, 팔미토일트라이펩타이드-5, 엑토인, 3-O-에틸아스코빅애씨드, 토코페롤, 카나우바왁스, 카프릴릴메티콘, 세테아릴올리베이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리글리세릴-10베헤네이트/에이코사디오에이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 솔비탄올리베이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 아미노메틸프로판다이올, 하이드로제네이티드레시틴, 소듐폴리아크릴로일다이메틸타우레이트, 팔미틱애씨드, 다이포타슘글리시리제이트, 에틸헥실글리세린, 아데노신, 프로판다이올, 소듐파이테이트, 스테아릭애씨드, 소듐폴리아크릴레이트, C12-13알케스-9, 콜레스테롤, 피토스핑고신, 글리세릴카프릴레이트, C12-16알코올, 잔탄검"
"A000000251231","바이오더마 세비엄 포어리파이너 30ml 기획 (+세비엄 세럼 4ml*2) (2604)","바이오더마","30.0","34.0","ml","","30000","8823.5","정제수, 메틸메타크릴레이트크로스폴리머, 다이프로필렌글라이콜, 사이클로펜타실록세인, 사이클로헥사실록세인, 다이메티콘, 글리세린, 부틸렌글라이콜, 말굽잔나비버섯추출물, 소듐폴리아크릴레이트, 미네랄오일, 실리카, 펜틸렌글라이콜, 트라이데세스-6, C30-45알킬세테아릴다이메티콘크로스폴리머, 1,2-헥산다이올, 카프릴릴글라이콜, 라우릴피이지/피피지-18/18메티콘, 살리실릭애씨드, 다이소듐이디티에이, 자일리톨, 프로필렌글라이콜, 소듐하이드록사이드, 피이지/피피지-18/18다이메티콘, 프룩토올리고사카라이드, 만니톨, 카프릴릭/카프릭트라이글리세라이드, 은행나무잎추출물, 도데실갈레이트, 람노오스, 라미나리아 오크롤레우카추출물, 시트릭애씨드, 향료"
"A000000211109","파티온 노스카나인 트러블 흔적 리페어 크림 50ml 기획 (+5ml)","파티온","50.0","55.0","ml","35000","29700","5400.0","정제수, 글리세린, 다이아이소스테아릴말레이트, 카프릴릭/카프릭트라이글리세라이드, 부틸렌글라이콜, 다이글리세린, 스쿠알란, 나이아신아마이드, 1,2-헥산다이올, 펜틸렌글라이콜, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 트라넥사믹애씨드, 판테놀, 호호바에스터, 비타민나무열매추출물, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 세테아릴올리베이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 솔비탄올리베이트, 트로메타민, 폴리메틸실세스퀴옥세인, 하이드로제네이티드쌀겨오일, 에틸헥실글리세린, 하이드로제네이티드레시틴, 아데노신, 다이프로필렌글라이콜, 알란토인, 솔비탄아이소스테아레이트, 하이드록시아세토페논, 소듐파이테이트, 구아검, 아가, 다이포타슘글리시리제이트, 폴리글리세릴-10라우레이트, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 소듐헤파린, 아이비고드열매추출물, 폴리글리세릴-10스테아레이트, 호박가루, 비사보롤, 가지열매추출물, 윈터체리뿌리추출물, 울금뿌리추출물, 홀리바질잎추출물, 잔탄검, 참산호말추출물, 드럼스틱씨오일, 쑥잎추출물, 토코페롤, 알파-알부틴, 카페인, 페룰릭애씨드, 글루타티온, 인디안구스베리열매추출물, 징크피씨에이, 호동씨오일, 포도세포추출물, 당호박추출물, 카카두플럼추출물, 케이프알로에잎추출물, 밤부사 불가리스수, 소듐아스코빌포스페이트, 토코페릴아세테이트, 글리세릴아라키도네이트, 글리세릴리놀리네이트, 바이오틴, 레티닐팔미테이트"
"A000000260771","동화약품 비타비 스팟 겔 15ml 기획 (+5ml)","동화약품","15.0","20.0","ml","","29000","14500.0","정제수, 글리세린, 나이아신아마이드(5%), 부틸렌글라이콜, 프로판다이올, 1,2-헥산다이올, 소듐하이알루로네이트, 메틸글루세스-10, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 소듐폴리아크릴로일다이메틸타우레이트, 카프릴릭/카프릭트라이글리세라이드, 에틸헥실글리세린, 알란토인, 아데노신, 하이드로제네이티드레시틴, 소듐파이테이트, 말토덱스트린, 세라마이드엔피, 베타-글루칸, 토코페롤, 살리실릭애씨드, 다이프로필렌글라이콜, 펜틸렌글라이콜, 수크로오스코코에이트, 미리스틸니코티네이트, 토타롤, 잔탄검, 치자추출물"
"A000000259927","라니쥬 리텐셜 크림 80ml","라니쥬","80.0","80.0","ml","36900","28900","3612.5","정제수, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 프로판다이올, 세테아릴알코올, 메틸프로판다이올, 글리세레스-26, 하이드로제네이티드폴리데센, 아이소도데케인, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 나이아신아마이드, 에탄올, 합성비즈왁스, 시어버터, 마카다미아씨오일, 덱스판테놀, 글리세릴스테아레이트, 세테아릴올리베이트, 솔비탄올리베이트, 스테아릭애씨드, 1,2-헥산다이올, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 부틸렌글라이콜, 카프릴릴글라이콜, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 아데노신, 카프릴릴/카프릴글루코사이드, 솔비탄아이소스테아레이트, 세라마이드엔피, 솔비탄올리에이트, 바오밥나무씨오일, 하이드로제네이티드레시틴, 팔미틱애씨드, 에틸헥실글리세린, 병풀추출물, 토코페롤,세라마이드엔에스, 세라마이드에이에스, 세라마이드이오피, 세라마이드에이피, 프로폴리스추출물, 아시아티코사이드, 컴프리잎추출물, 소듐하이알루로네이트, 아시아틱애씨드, 마데카식애씨드, 마데카소사이
드, 소듐콘드로이틴설페이트, 바질씨추출물, 멕시칸치아씨추출물, 글루타티온, 타마린드씨추출물, 퀴노아씨추출물, 질경이씨추출물, 아마씨추출물, 블래더랙추출물, 꿀풀추출물, 에스에이치-올리고펩타이드-1,카퍼트라이펩타이드-1, 팔미토일펜타펩타이드-4, 아세틸헥사펩타이드-8, 락토바실러스발효물, 팔미토일트라이펩타이드-1, 팔미토일테트라펩타이드-7, 에스에이치-폴리펩타이드-22, 에스에이치-폴리펩타이드-1, 에스에이치-올리고펩타이드-2"
"A000000145333","[산뜻/지성크림] 닥터디퍼런트 113 세콜지 모이스처라이저 100ml","닥터디퍼런트","100.0","100.0","ml","35000","28000","2800.0","정제수, 글리세린, 프로판다이올, 나이아산아마이드, 카프릴릭/카프릭트라이글리세라이드, ,12-헥산다이올, 글리세릴스테아레이트에스이, 세테아릴올리베이트, c18-21알케인, 솔비탄세스퀴올리에이트, 솔비탄올리에이트, 카보머, 스테아릭애씨드, 스테아릴알코올, 알지닌, 하이드록시프로필비스팔미타마이드엠이에이, 세틸알코올, 에틸헥실글리세린, 콜레스테롤, 잇꽃씨오일, 아이소머라이즈드리놀레익애씨드, 카프릴릴글라이콜, 데실렌글라이콜, 잔탄검, 올레익애씨드, 미리스틸알코올, 부틸렌글라이콜, 팔미틱애씨드, 토코페롤, 라우릴알코올, 하이드로제네이티드포스파티딜콜린, 리놀레익애씨드, 소듐피씨에이, 세린, 로즈힙열매추출,글라이신, 흰목이버섯폴리사카라이드, 세라마이드엔피, 알라닌, 글루타킥애씨드, 콜레스테릴마카다미에이트, 글라이코스핑고리피드, 피토스핑고신, 수크로오스스테아레이트"
"A000000182685","[트러블로션] 에스트라 테라크네365 수딩 액티브 모이스처라이저 60ml","에스트라","60.0","60.0","ml","33000","28000","4666.7","정제수, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 아이소펜틸다이올, 세테아릴알코올, 다이메티콘, 폴리글리세릴-10스테아레이트, 베헤닐알코올, 카보머,다이포타슘글리시리제이트, 포타슘하이드록사이드, 살리실릭애씨드, 다이소듐이디티에이, 에틸헥실글리세린,소듐하이알루로네이트, 징크클로라이드, 토코페롤"
"A000000211006","[수부지/쿨링진정] 라네즈 워터뱅크 젤 크림 45ml 기획 (+25ml)","라네즈","45.0","70.0","ml","39000","27550","3935.7","정제수, 프로판다이올, 글리세린, 메도우폼씨오일, 베타인, 베헤닐알코올, 1,2-헥산다이올, 카보머, 트로메타민, 호호바에스터, 아라키딜알코올, 글리세릴카프릴레이트, 부틸렌글라이콜, 에틸헥실글리세린, 다이소듐이디티에이, 아라키딜글루코사이드, 콘민트잎추출물, 향료, 하이드롤라이즈드하이알루로닉애씨드, 말라카이트추출물, 흑효모발효물, 토코페롤, 미역추출물"
"A000000230916","[포켓몬 에디션/화잘먹크림] 성분에디터 그린토마토 NMN 포어 리프팅 크림 50ml 더블 기획 (+포켓몬 키링+스티커)","성분에디터","50.0","100.0","ml","34000","17500","1750.0","정제수, 부틸렌글라이콜, 글리세린, 하이드로제네이티드폴리데센, 1,2-헥산다이올, 나이아신아마이드, 스쿠알란, 세테아릴올리베이트, 솔비탄올리베이트, 니코틴아마이드모노뉴클레오타이드, 카프릴릭/카프릭트라이글리세라이드, 프로판다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 알지닌, 베르가모트오일, 에틸헥실글리세린, 아데노신, 왕귤껍질오일, 옥수수커넬추출물, 다이소듐이디티에이, 하이드롤라이즈드치자추출물, 하이드롤라이즈드맥아추출물, 하이드롤라이즈드삼색제비꽃추출물, 토마토추출물, 황련뿌리추출물, 덱스트린, 하이드로제네이티드폴리아이소부텐, 치자추출물, 레몬껍질오일, 라벤더오일, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 달맞이꽃꽃추출물, 대왕소나무잎추출물, 칡뿌리추출물, 당느릅나무뿌리추출물, 소듐하이알루로네이트크로스폴리머, 데이지꽃추출물, 프룩탄, 판토테닉애씨드, 글루코오스, 폴리글루타믹애씨드, 자일로오스, 지모뿌리추출물, 토코페롤, 리모넨, 리날룰"
"A000000256365","마일드랩 센텔라 오인트 크림 30g","마일드랩","30.0","30.0","g(약 1ml 상당으로 근사)","36000","27000","9000.0","정제수, 다이프로필렌글라이콜, 부틸렌글라이콜, 글리세린, 병풀잎수(50,052.45ppm), 세테아릴알코올, 나이아신아마이드, 사이클로펜타실록세인, 판테놀,
사이클로헥사실록세인, 1,2-헥산다이올, 마데카식애씨드(4,949 ppm), 글리세릴스테아레이트에스이, 하이드록시아세토페논, 카보머, 아시아티코사이드(3,794 ppm),
트로메타민, 에틸헥실올리베이트, 소듐아크릴레이트코폴리머, 아시아틱애씨드(1,271.5 ppm), 소듐스테아로일글루타메이트, 폴리글리세릴-4올리에이트, 병풀추출물(575.5ppm),
아데노신, 다이소듐이디티에이, 에틸헥산다이올, 프로판다이올, 카프릴릴글라이콜, 병풀캘러스세포외소포, 폴리글리세릴-10라우레이트, 하이드로제네이티드레시틴,
폴리글리세릴-10미리스테이트, 소듐구아이아줄렌설포네이트, 소듐디엔에이, 소듐아스코빌포스페이트, 마그네슘아스코빌포스페이트, 테트라헥실데실아스코베이트,
소듐리보플라빈포스페이트, 아스코빌글루코사이드"
"A000000251651","[3세대 리뉴얼] 닥터지 레드 블레미쉬 클리어 수딩크림 EX 70ml","닥터지","70.0","70.0","ml","38000","26600","3800.0","정제수, 글리세린, 부틸렌글라이콜, 다이카프릴릴에터, 나이아신아마이드, 1,2-헥산다이올, 펜틸렌글라이콜, 소듐하이알루로네이트, 병풀잎추출물, 비피다발효여과물, 락토바실러스발효물, 병풀꽃/잎/줄기추출물, 병풀뿌리추출물, 병풀추출물, 효모발효여과물, 하이드로제네이티드폴리데센, 다이카프릴릴카보네이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 판테놀, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 실리카, 트로메타민, 솔비톨, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 에틸헥실글리세린, 트라이소듐에틸렌다이아민다이석시네이트, 알란토인, 다이프로필렌글라이콜, 토코페롤, 마데카소사이드, 폴리글리세릴-10라우레이트, 포스파티딜콜린, 하이드로제네이티드레시틴, 칼슘판토테네이트, 스쿠알란, 에리스리톨, 에틸헥실팔미테이트, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 트라이하이드록시스테아린, 세라마이드엔피, 다발방패버섯추출물, 잔탄검"
"A000000228390","[청담샵톤업/멀티톤업] 잇츠스킨 시크릿 솔루션 웨딩 드레스 퓨어 크림 100ml","잇츠스킨","100.0","100.0","ml","","12000","1200.0","정제수, 사이클로펜타실록세인, 사이클로헥사실록세인, 부틸렌글라이콜, 티타늄디옥사이드, 세틸피이지/피피지-10/1다이메티콘, 1,2-헥산다이올, 라벤더꽃수, 라즈베리추출물, 진주추출물, 데이지꽃추출물, 로우스위트블루베리추출물, 로즈마리추출물, 수레국화꽃수, 커먼자스민꽃추출물, 크랜베리추출물, 소듐클로라이드, 다이메티콘, 다이메티콘/비닐다이메티콘크로스폴리머, 카프릴릴글라이콜, 알루미늄하이드록사이드, 트라이에톡시카프릴릴실레인, 다이소듐이디티에이, 트라이에톡시실릴에틸폴리다이메틸실록시에틸헥실다이메티콘, 향료"
"A000000247578","아벤느 이드랑스 아쿠아 크림-인-젤 50ml 기획(에센스인로션25ml+클리낭스젤15ml)(2602)","아벤느","50.0","90.0","ml","32000","25560","2840.0","온천수(아벤느온천수), 글리세린, 카프릴릭/카프릭트라이글리세라이드, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아이소세틸스테아로일스테아레이트, 트라이에틸헥사노인, 베타인, 폴리글리세릴-10미리스테이트, 1,2-헥산다이올, 알로에베라잎즙가루, 베헤닐알코올, 카프릴릴글라이콜, 시트릭애씨드, 에틸헥실글리세린, 향료, 해바라기씨오일, 레시틴, 폴리솔베이트60, 프로판다이올, 소듐하이알루로네이트, 소듐파이테이트, 솔비탄아이소스테아레이트, 스쿠알란, 토코페롤, 토코페릴글루코사이드, 잔탄검"
"A000000199889","[조슈아PICK/화잘먹] 리얼베리어 익스트림 크림 라이트 70ml 기획 (+30ml)","리얼베리어","70.0","100.0","ml","36000","25200","2520.0","정제수, 메틸프로판다이올, 카프릴릭/카프릭트라이글리세라이드, 사이클로펜타실록세인, 미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이, 판테놀(29,700 ppm), 솔비탄스테아레이트, 세테아릴알코올, 하이드록시에틸우레아, 식물성스쿠알란, 글리세릴스테아레이트시트레이트, 1,2-헥산다이올, 카놀라오일, 글리세린, 소듐아크릴릭애씨드/엠에이코폴리머, 카프릴릴글라이콜, 알지닌, 알란토인, 카보머, 토코페롤, 부틸렌글라이콜, 다이하이드록시아이소프로필팔모일팜아마이드, 피토스테롤, 잔탄검, 해바라기씨오일, 카프로일메틸세리네이트, 엑토인, 프로판다이올, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드글라이코사미노글리칸, 비스-카프릴로일옥시팔미타미도아이소프로판올, 마데카소사이드, 하이드롤라이즈드하이알루로닉애씨드, 광곽향오일, 살비아오일, 벤질글라이콜, 하이드록시프로필트라이모늄하이알루로네이트, 소두구씨오일, 캐모마일꽃오일, 콘민트오일, 베타-글루칸, 리놀레익애씨드, 멕시칸주니퍼오일, 소듐아세틸레이티드하이알루로네이트, 에틸헥실글리세린, 하이알루로닉애씨드, 라즈베리케톤"
"A000000219391","[흔적진정] 마몽드 카밍 샷 아줄렌 크림 60ml 단품/기획","마몽드","60.0","60.0","ml","29000","24700","4116.7","정제수, 프로판다이올, 글리세린, 페닐트라이메티콘, 나이아신아마이드(20,000ppm), 스테아릴다이메티콘, 1,2-헥산다이올, 메틸트라이메티콘, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 피씨에이다이메티콘, 글리세릴폴리메타크릴레이트, 폴리메틸실세스퀴옥세인, 하이드로제네이티드폴리(C6-14올레핀), 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 마트리카리아꽃수, 트로메타민, 글리세릴카프릴레이트, 에틸헥실글리세린, 소듐메타포스페이트, 솔비탄아이소스테아레이트, 부틸렌글라이콜, 소듐하이알루로네이트, 하이알루로닉애씨드, 향료, 구아이아줄렌(100ppm), 베타-글루칸, 토코페롤, 프로필렌글라이콜, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트"
"A000000210600","넘버즈인 5번 글루타치온씨 흔적 토닝 레이저 크림 50ml","넘버즈인","50.0","50.0","ml","30000","24000","4800.0","정제수, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 옥틸도데칸올, 해바라기씨오일, 부틸렌글라이콜, 트레할로오스, 펜틸렌글라이콜, 1,2-헥산다이올, 비파나무잎추출물, 황련뿌리추출물, 스피어민트추출물, 소듐하이알루로네이트, 카카오추출물, 병풀잎추출물, 아르간커넬오일, 참깨오일, 키토산, 사발팜열매추출물, 카프릴릴메티콘, 판테놀, 폴리메틸실세스퀴옥세인, 프로판다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 세테아릴올리베이트, 폴리글리세릴-10베헤네이트/에이코사디오에이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 솔비탄올리베이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 에틸헥실글리세린, 솔비탄아이소스테아레이트, 아데노신, 팔미틱애씨드, 하이드로제네이티드레시틴, 글루타티온, 포스파티딜콜린, 폴리글리세릴-10라우레이트, 다이라우릴티오다이프로피오네이트, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 소듐파이테이트, 알란토인, 마데카소사이드, 레시틴, 셀룰로오스, 소듐포스페이트, 폴리글루타믹애씨드, 덱스트린, 아시아티코사이드, 시스테인, 토코페롤, 3-O-에틸아스코빅애씨드, 알부틴, 비사보롤, 에스에이치-올리고펩타이드-1, 에스에이치-올리고펩타이드-2, 에스에이치-폴리펩타이드-1, 에스에이치-폴리펩타이드-10, 에스에이치-폴리펩타이드-11, 에스에이치-폴리펩타이드-3, 에스에이치-폴리펩타이드-59, 에스에이치-폴리펩타이드-9, 콜레스테롤, 아스코빅애씨드, 베타-시토스테롤, 아스코빌글루코사이드, 세라마이드엔피, 잔탄검, C12-16알코올"
"A000000256050","[단독기획] 토리든 밸런스풀 시카 진정 크림 80ml 기획(+세럼10ml+패드10매)","토리든","80.0","90.0","ml","","24000","2666.7","[밸런스풀 진정 크림] 
정제수, 부틸렌글라이콜, 글리세린, 헵틸운데실레네이트, 1,2-헥산다이올, 판테놀(2,000ppm), 병풀추출물, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 마데카소사이드, 알란토인, 하이드롤라이즈드하이알루로닉애씨드, 쓴풀추출물, 푸른연꽃추출물, 락토바실러스발효물, 접시꽃추출물, 잇꽃꽃추출물, 베타인, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 프로판다이올, C14-22알코올, 다이펩타이드-2, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 소듐폴리아크릴레이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 피브이엠/엠에이코폴리머, 솔비탄아이소스테아레이트, 폴리글리세릴-3폴리리시놀리에이트, 아이소펜틸다이올, 카프릴로일살리실릭애씨드, C12-20알킬글루코사이드, 폴리글리세릴-4올리에이트, 소듐스테아로일글루타메이트, 소듐서팩틴, 카프로익애씨드, 잔탄검, 트로메타민, 소듐아세테이트, 다이소듐이디티에이, 에틸헥실글리세린, 치자추출물

[밸런스풀 시카 컨트롤 세럼] 
정제수, 글리세린, 프로판다이올, 다이프로필렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 판테놀(11,000ppm), 병풀추출물, 마데카식애씨드, 아시아티코사이드(3,610ppb), 아시아틱애씨드, 마데카소사이드, 알란토인, 쓴풀추출물, 푸른연꽃추출물, 락토바실러스발효물, 접시꽃추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 포타슘하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트, 징크하이드롤라이즈드하이알루로네이트, 칼슘판토테네이트, 석시닉애씨드, 글루코닉애씨드, 카프릴로일살리실릭애씨드, 징크피씨에이, 팔미토일다이펩타이드-7, 다이펩타이드-2, 다이포타슘글리시리제이트, 펜틸렌글라이콜, 소듐스테아로일글루타메이트, 아세틸글루코사민, 글리세릴글루코사이드, 아이소펜틸다이올, 2,3-부탄다이올, 옥틸도데칸올, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 피브이엠/엠에이코폴리머, 카프로익애씨드, 폴리글리세릴-4올리에이트, 솔비탄스테아레이트, 폴리글리세린-3, 피토스테롤, 소듐서팩틴, 카보머, 잔탄검, 트로메타민, 소듐아세테이트, 에틸헥실글리세린, 콥티스뿌리추출물, 말라카이트추출물

[밸런스풀 시카 패드] 
정제수, 글리세린, 프로판다이올, 다이프로필렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 판테놀(11,000ppm), 병풀추출물, 마데카식애씨드, 아시아티코사이드(3,610ppb), 아시아틱애씨드, 마데카소사이드, 알란토인, 쓴풀추출물, 푸른연꽃추출물, 락토바실러스발효물, 접시꽃추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 포타슘하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트, 징크하이드롤라이즈드하이알루로네이트, 칼슘판토테네이트, 석시닉애씨드, 글루코닉애씨드, 카프릴로일살리실릭애씨드, 징크피씨에이, 팔미토일다이펩타이드-7, 다이펩타이드-2, 다이포타슘글리시리제이트, 펜틸렌글라이콜, 소듐스테아로일글루타메이트, 아세틸글루코사민, 글리세릴글루코사이드, 아이소펜틸다이올, 2,3-부탄다이올, 옥틸도데칸올, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 피브이엠/엠에이코폴리머, 카프로익애씨드, 폴리글리세릴-4올리에이트, 솔비탄스테아레이트, 폴리글리세린-3, 피토스테롤, 소듐서팩틴, 카보머, 잔탄검, 트로메타민, 소듐아세테이트, 에틸헥실글리세린, 콥티스뿌리추출물, 말라카이트추출물"
"A000000160584","소본 그린 시카 더마 리페어 크림 40ml","소본","40.0","40.0","ml","26000","23400","5850.0","녹차수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 세틸에틸헥사노에이트, 옥틸도데칸올, 프로판다이올, 스쿠알란, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 부틸렌글라이콜, 글리세릴글루코사이드, 다이메티콘올, 세틸알코올, 1,2-헥산다이올, 사이클로헥사실록세인, 폴리글리세릴-10다이스테아레이트, 글리세릴스테아레이트, 정제수, 카보머, 하이드록시아세토페논, 알지닌, 소듐스테아로일글루타메이트, 에틸헥실글리세린, 알란토인, 글루코오스, 아데노신, 소듐하이알루로네이트, 미로탐누스플라벨리폴리아캘러스배양추출물, 하이드로제네이티드레시틴, 병풀추출물, 무화과추출물, 마데카소사이드, 펜틸렌글라이콜, 세라마이드엔피, 캐모마일꽃추출물, 녹차추출물, 토코페롤, 효모발효물, 병풀뿌리추출물, 병풀잎추출물, 아시아티코사이드, 에스에이치-올리고펩타이드-1, 마데카식애씨드, 아시아틱애씨드"
"A000000204747","[미백/단독기획]AHC 프로샷 글루타 브라이트 아이크림 포페이스 30ml기획 (+세럼10ml)","AHC","30.0","40.0","ml","29000","23200","5800.0","[본품 - AHC 프로샷 글루타 브라이트 아이크림 포페이스]
정제수, 글리세린, 다이프로필렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 베타인, 티타늄디옥사이드, 트라넥사믹애씨드, 다이메티콘, C12-14알케스-12, 옥틸도데세스-16, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 비사보롤, 소듐폴리아크릴로일다이메틸타우레이트, 하이드로제네이티드레시틴, 하이드록시아세토페논, 향료, 에틸헥실글리세린, 트로메타민, 옥수수전분, 아데노신, 다이소듐이디티에이, 폴리글리세릴-10라우레이트, 글루타티온, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-10스테아레이트, 글라이신, 글루타민, 시스틴, 3-O-에틸아스코빅애씨드, 부틸렌글라이콜, 토코페롤, 알루미늄/마그네슘하이드록사이드스테아레이트, 아세틸테트라펩타이드-5

[증정 - AHC 프로샷 글루타 브라이트 인트라 세럼]
정제수, 메틸프로판다이올, 스쿠알란, 나이아신아마이드, 코코-카프릴레이트/카프레이트, 부틸렌글라이콜, 1,2-헥산다이올, 트라넥사믹애씨드, 세테아레스-20, 하이드록시아세토페논, 비사보롤, 글리세릴스테아레이트에스이, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 매실추출물, 사과추출물, 파파야열매추출물, 포도추출물, 페닐에틸레조시놀, 마이크로크리스탈린셀룰로오스, 잔탄검, 향료, 아데노신, 다이소듐이디티에이, 글리세린, 폴리글리세릴-10라우레이트, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 글라이신, 글루타민, 시스틴, 글루타티온, 실리카, 알루미늄/마그네슘하이드록사이드스테아레이트"
