"goods_no","product_name","brand_name","ml_표시용량","ml_추정총용량","용량_단위","price_regular","price_sale","price_per_10ml","ingredient"
"A000000203907","차앤박(CNP) 프로폴리스 액티브 앰플 더블기획(15ml+15ml)","차앤박","15.0","30.0","ml","26000","19760","6586.7","정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 폴리솔베이트20, 도둑놈의지팡이뿌리추출물, 띠뿌리추출물, 하이드록시에틸셀룰로오스, 프로폴리스추출물(1,932ppm), 알지닌, 카보머, 알란토인, 마데카소사이드, 더덕뿌리추출물, 무화과추출물, 레몬밤잎추출물, 석류추출물, 펜틸렌글라이콜, 소듐하이알루로네이트, 다이소듐이디티에이, 센티드제라늄꽃오일, 베타-글루칸, 카프릴릴글라이콜, 소듐시트레이트, 하이드록시페닐프로파미도벤조익애씨드, 꿀추출물, 소듐락테이트, 다이소듐포스페이트, 폴리솔베이트60, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 시트릭애씨드, 소듐포스페이트, 아스코빌팔미테이트, 바이오틴, 팔미토일트라이펩타이드-1, 팔미토일테트라펩타이드-7, 시트로넬올, 제라니올"
"A000000247097","[화잘먹버블세럼] 닥터엘시아 ABC 글로우 휩드 세럼 100ml","닥터엘시아","100.0","100.0","ml","28000","19600","1960.0","콜라겐수, 프로판다이올, 1,2-헥산다이올, C12-14알케스-12, 정제수, 하이드록시아세토페논, 에틸헥실글리세린, 부틸렌글라이콜, 다이소듐이디티에이, 글리세린, 황련뿌리추출물, 옥수수커넬추출물, 비타민나무수, 알란토인, 프룩탄, 글루코오스, 바쿠치올"
"A000000245091","에스트라 아토베리어365 세라-히알 속수분 앰플 30ml+30ml 리필 기획","에스트라","30.0","60.0","ml","47500","40370","6728.3","정제수, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 베타인, 판테놀, 카보머, 에틸헥실글리세린, 소듐하이알루로네이트, 3-O-에틸아스코빅애씨드, 셀룰로오스검, 트로메타민, 소듐트라이메타포스페이트, 다이포타슘글리시리제이트, 프로판다이올, 아데노신, 하이드록시프로필비스팔미타마이드엠이에이, 소듐메타포스페이트, 글리세릴카프릴레이트, 포타슘하이드록사이드, 소듐락테이트, 바이오사카라이드검-1, 카프릴릭/카프릭트라이글리세라이드, 펜틸렌글라이콜, 시트릭애씨드, 하이드록시에틸우레아, 폴리글리세릴-10스테아레이트, 콜레스테롤, 프로필렌글라이콜, 포타슘세틸포스페이트, 토코페롤, 세라마이드엔피, 만니톨, 스테아릭애씨드, 실리카, 아크릴레이트/암모늄메타크릴레이트코폴리머, 하이드로제네이티드레시틴, 팔미틱애씨드, 올레익애씨드, 아라키딕애씨드, 스핑고리피드"
"A000000236552","[진정수분/대용량] 닥터지 레드블레미쉬 클리어 수딩 액티브 에센스 80ml","닥터지","80.0","80.0","ml","","40000","5000.0","정제수, 프로판다이올, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 펜틸렌글라이콜, 약모밀추출물, 엑토인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 마데카소사이드, 부틸렌글라이콜, 판테놀, 알란토인, 트로메타민, 에틸헥실글리세린, 구주호랑가시나무잎추출물, 다이소듐이디티에이, 시어버터, 올리브오일, 카프릴릭/카프릭트라이글리세라이드, 스쿠알란, 하이드로제네이티드레시틴, 병풀추출물, 베타-글루칸, 데실글루코사이드, 폴리글리세릴-10라우레이트, 케이프알로에잎추출물, 소나무잎추출물, 쇠비름추출물, 씨홀리추출물, 유자추출물, 개똥쑥추출물, 서양톱풀꽃추출물, 콜레스테롤, 세라마이드엔피, 피토스핑고신, 토코페롤, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드"
"A000000223335","[장벽앰플] 아벤느 시칼파트+ 인텐스 세럼 30ml 기획 (+에센스인로션25ml+클렌징젤15ml+블레미쉬크림2ml)","아벤느","30.0","72.0","ml","52000","39900","5541.7","온천수,글리세린,펜틸렌글라이콜,프로판다이올,1,2-헥산다이올,판테놀,4-t-부틸사이클로헥산올,옥틸도데칸올,판토락톤,베타인,시트릭애씨드,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,폴리솔베이트60,소듐시트레이트,솔비탄아이소스테아레이트,정제수,잔탄검"
"A000000246890","[고함량/잡티케어] 네오젠 리얼 나이아신아마이드 15% 세럼 30ml","네오젠","30.0","30.0","ml","32000","18900","6300.0","정제수, 나이아신아마이드(150,000ppm), 글리세린, 세틸에틸헥사노에이트, 다이프로필렌글라이콜, 1,2-헥산다이올, 폴리솔베이트60, 프로판다이올, 알파-비사보롤, 코코-카프릴레이트/카프레이트, 트로메타민, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카보머, 에틸헥실글리세린, 카프릴릭/카프릭트라이글리세라이드, 아데노신, 잔탄검, 하이드로제네이티드레시틴, 피토스테릴/옥틸도데실라우로일글루타메이트, 세라마이드엔피, 리보플라빈, 알부틴, 티아민에이치씨엘, 판테놀, 징크피씨에이, 페룰릭애씨드, 소듐하이알루로네이트, 소듐스타치옥테닐석시네이트, 말토덱스트린, 칼슘판토테네이트, 약모밀추출물, 소듐아스코빌포스페이트, 토코페릴아세테이트, 피리독신에이치씨엘, 포트마리골드추출물, 사철쑥추출물, 실리카"
"A000000255624","[결광]코스알엑스 더 블루 펩타이드 바쿠치올 플럼프 글로우 세럼 50ml","코스알엑스","50.0","50.0","ml","28000","18900","3780.0","정제수, 부틸렌글라이콜, 글리세린, 다이프로필렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 베타인, 다이에톡시에틸석시네이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 다이메티콘, 카퍼트라이펩타이드-1(0.5%), 폴리글리세릴-6카프릴레이트, 폴리글리세릴-4카프레이트, 바쿠치올(0.25%), 하이드로제네이티드레시틴, 에탄올, 소듐메틸스테아로일타우레이트, 에틸헥실글리세린, 하이드록시프로필스타치포스페이트, 다이소듐이디티에이, 아데노신, 카프릴릴글라이콜, 토코페롤, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트(0.5 ppm), 아세틸헥사펩타이드-1(0.1 ppm), 아세틸헵타펩타이드-4(0.0457 ppm), 판테놀, 이노시톨, 아세틸헥사펩타이드-8(0.004 ppm), 소듐하이드록사이드, 프로판다이올, 베타-글루칸, 소듐하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드콜라겐, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 아세틸옥타펩타이드-3(0.0003 ppm)"
"A000000225216","더마팩토리 PDRN 4% 앰플 30ml","더마팩토리","30.0","30.0","ml","","12000","4000.0","정제수, 다이프로필렌글라이콜, 부틸렌글라이콜, 프로판다이올, 소듐디엔에이, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 베타인, 판테놀, C12-14알케스-12, 잔탄검, 하이드롤라이즈드밀단백질, 향료, 에틸헥실글리세린, 아데노신, 다이소듐이디티에이, 수용성프로테오글리칸"
"A000000239651","[녹는실|실프팅] 바이오힐보 프로바이오덤 3D 리프팅 바이오톡실 PLGA 세럼 30ml","바이오힐보","30.0","30.0","ml","","39000","13000.0","정제수, 프로판다이올, 부틸렌글라이콜, 메틸글루세스-20, 글리세린, 1,2-헥산다이올, 락토바실러스발효물, 락틱애씨드/글라이콜릭애씨드코폴리머(10ppm), 하이드롤라이즈드콜라겐, 소듐하이알루로네이트크로스폴리머, 소듐하이알루로네이트, 하이드록시아파타이트, 레스베라트롤, 아세틸헥사펩타이드-8, 아세틸헥사펩타이드-1, 헥사펩타이드-2, 아스코빅애씨드폴리펩타이드, 팔미토일테트라펩타이드-7, 아세틸옥타펩타이드-3, 아세틸테트라펩타이드-2, 아세틸테트라펩타이드-3, 아세틸테트라펩타이드-5, 아세틸테트라펩타이드-9, 아세틸다이펩타이드-1세틸에스터, 팔미토일트라이펩타이드-1, 팔미토일펜타펩타이드-4, 팔미토일트라이펩타이드-5, 카퍼트라이펩타이드-1, 노나펩타이드-1, 바이오틴, 아데노신, 세라마이드엔피, 베타-글루칸, 토코페롤, 판테놀, 베타인, 프룩토올리고사카라이드, 프룩탄, 이눌린, 폴리솔베이트20, 카르노신, 카프릴릴글라이콜, 소듐락테이트, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트, 솔비탄라우레이트, 아가, 허니로커스트씨추출물, 펜틸렌글라이콜, 글리세릴폴리메타크릴레이트, 풀루란, C12-14알케스-12, 하이드록시에틸셀룰로오스, 트로메타민, 폴리아크릴레이트크로스폴리머-6, 카프릴릭/카프릭트라이글리세라이드, 에틸헥실글리세린, 하이드로제네이티드레시틴, 소듐파이테이트, 칼슘알지네이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 만니톨, 글리세릴카프릴레이트, 카보머, 마이카 (CI 77019), 티타늄디옥사이드 (CI 77891), 잔탄검, 향료"
"A000000209487","믹순 두유 세럼 50ml","믹순","50.0","50.0","ml","","38000","7600.0","정제수,글리세린,세틸에틸헥사노에이트,다이프로필렌글라이콜,갈락토미세스발효여과물,부틸렌글라이콜,나이아신아마이드,1,2-헥산다이올,베타인,하이드록시아세토페논,판테놀,폴리글리세릴-3메틸글루코오스다이스테아레이트,트레할로오스,글리세릴스테아레이트,카보머,알지닌,솔비탄스테아레이트,잔탄검,솔비탄세스퀴올리에이트,에틸헥실글리세린,아데노신,시어버터,다이소듐이디티에이,카프릴릭/카프릭트라이글리세라이드,락토바실러스/콩발효추출물,락토바실러스/쌀발효물,락토바실러스/인삼뿌리발효여과물,효모/율무씨발효여과물,효모/감자추출물발효여과물,수크로오스코코에이트,세라마이드엔피,하이드로제네이티드레시틴,피토스핑고신,콜레스테롤,하이드롤라이즈드콩단백질,피토스테롤,애플민트잎추출물,녹차추출물,타임잎추출물,수용성콜라겐,글루코오스,만노오스,글루타티온,올리고펩타이드-29,올리고펩타이드-32,팔미토일펜타펩타이드-4"
"A000000251229","바이오더마 하이드라비오 에센스로션 200ml 기획 (+스트레치 화장솜)","바이오더마","200.0","200.0","ml","","38000","1900.0","정제수, 메틸프로판다이올, 나이아신아마이드, 피피지-26-부테스-26, 피이지-40하이드로제네이티드캐스터오일, 소듐피씨에이, 다이소듐이디티에이, 살리실릭애씨드, 하이드록시에틸셀룰로오스, 만니톨, 소듐시트레이트, 토코페릴아세테이트, 자일리톨, 헥실데칸올, 세트리모늄브로마이드, 향료, 벤조트라이아졸릴도데실p-크레솔, 람노오스, 소듐하이드록사이드, 사과씨추출물, 유채스테롤, 토코페롤"
"A000000239791","[쫀쫀모공/NEW] 리터니티 율무 모공 앰플 40ml","리터니티","40.0","40.0","ml","41000","37900","9475.0","정제수, 율무씨수(122,500ppm), 메틸프로판다이올, 나이아신아마이드, 프로판다이올, 글리세린, 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 옥틸도데칸올, 판테놀, 에틸헥실글리세린, C12-14알케스-12, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 팔미틱애씨드, 잔탄검, 스테아릭애씨드, 솔비탄아이소스테아레이트, 다이소듐이디티에이, 시트릭애씨드, 글루코오스, 율무씨추출물(10ppm), 하이드록시신나믹애씨드, 루틴"
"A000000161581","[누적판매 1700만]스킨1004 마다가스카르 센텔라 앰플 55ml","스킨1004","55.0","55.0","ml","","18000","3272.7","정제수, 글리세린, 부틸렌글라이콜, 병풀추출물, 1,2-헥산다이올, 셀룰로오스검, 에틸헥실글리세린"
"A000000183516","라로슈포제 에빠끌라 AI 15ml","라로슈포제","15.0","15.0","ml","","18000","12000.0","정제수,사이클로헥사실록산,이소노닐이소노나노에이트,프로필렌글라이콜,이소헥사데칸,나이아신아마이드,피이지-100스테아레이트,글리세릴스테아레이트,세틸알코올,암모늄폴리아크릴로일디메칠타우레이트,스테아릴알코올,이소부탄,소듐하이드록사이드,미리스틸알코올,카프릴로일글라이신,카프릴로일살리실릭애씨드,시트릭애씨드,잔탄검,t-부틸알코올,아크릴로나이트릴/메틸메타크릴레이트/비닐리덴클로라이드코폴리머,살리실릭애씨드,클로헥시딘디글루코네이트,피록톤올아민,향료"
"A000000219751","[집중진정] 라운드랩 소나무 진정 시카 앰플 30ml 기획 (+토너 20ml)","라운드랩","30.0","50.0","ml","24000","17900","3580.0","[소나무 진정 시카 앰플 30ml]
정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 글리세레스-26, 글리세린, 소나무잎추출물(10,022ppm), 1,2-헥산다이올, 프로판다이올, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 에틸헥실글리세린, 병풀추출물(111.22ppm), 인도멀구슬나무잎추출물, 황련뿌리추출물, 인도멀구슬나무꽃추출물, 하이드록시아세토페논, 글라이코프로테인(2.0044ppm), 소듐시트레이트, 카프릴로일살리실릭애씨드, 아시아티코사이드(0.1002ppm), 아시아틱애씨드(0.1002ppm), 마데카소사이드(0.1002ppm), 마데카식애씨드(0.1002ppm), 다이소듐이디티에이, 잔탄검, 카보머, 트로메타민, 시트릭애씨드

[소나무 진정 시카 토너 20ml]
정제수, 프로판다이올, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 소나무잎추출물(5,010ppm), 에틸헥실글리세린, 병풀추출물(60.6ppm), 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 글라이코프로테인(1.002ppm), 글루코노락톤, 카프릴로일살리실릭애씨드, 소듐시트레이트, 하이드록시아세토페논, 아시아티코사이드(0.0501ppm), 아시아틱애씨드(0.0501ppm), 마데카소사이드(0.0501ppm), 마데카식애씨드(0.0501ppm), 다이소듐이디티에이, 시트릭애씨드"
"A000000189768","[모공플럼핑 수분앰플] 메디필 히알루론산 레이어 물톡스 앰플 30ml","메디필","30.0","30.0","ml","24900","16830","5610.0","정제수, 프로판다이올, 글리세린, 다이프로필렌글라이콜, 메틸프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 다시마추출물, 한련초잎추출물, 병풀뿌리추출물, 에난티아 클로란타껍질추출물, 지모뿌리추출물, 소듐하이알루로네이트(500.1 ppm), 하이드로제네이티드레시틴, 알란토인, 카보머, 엑토인, 판테놀, 아데노신, 다이소듐이디티에이, 프룩토올리고사카라이드, 자일리톨, 부틸렌글라이콜, 베타-글루칸, 자일리틸글루코사이드, 하이드롤라이즈드하이알루로닉애씨드(30 ppm), 안하이드로자일리톨, 콜라겐, 류코노스톡/무발효여과물, 수크로오스팔미테이트, 스쿠알란, 폴리글루타믹애씨드, 글리세릴리놀리에이트, 하이드로제네이티드폴리아이소부텐, 글리세릴글루코사이드, 토코페롤, 올레아놀릭애씨드, 세라마이드엔피, 글라이신, 글루타믹애씨드, 알지닌, 하이드록시프로필사이클로덱스트린, 카프릴릭/카프릭트라이글리세라이드, 수크로오스다이스테아레이트, 피토스핑고신, 에틸헥실글리세린, 쌀겨오일, 해바라기씨오일, 트로메타민"
"A000000260329","페이보릿 수분조 세럼 30ml","페이보릿","30.0","30.0","ml","39000","35100","11700.0","정제수, 프로판다이올, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 다이에톡시에틸석시네이트, 나이아신아마이드, 다이메티콘, 다이페닐다이메티콘, 트라이에틸헥사노인, 글리세릴스테아레이트, 베타인, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 올리브오일, 하이드로제네이티드레시틴, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 세테아릴알코올, 토코페롤, 폴리글리세릴-10라우레이트, 시어버터, 세라마이드엔피, 소듐스테아로일글루타메이트, 에틸헥실글리세린, 향료, 아데노신, 솔비탄아이소스테아레이트, 소듐하이알루로네이트, 다이소듐이디티에이, 다이프로필렌글라이콜, 피토스테릴/옥틸도데실라우로일글루타메이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 포타슘하이알루로네이트, 펜틸렌글라이콜, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트"
"A000000222026","[모공PDRN/모공리프팅] 리쥬란 더마 힐러 포어 타이트닝 앰플 30ml","리쥬란","30.0","30.0","ml","47000","34900","11633.3","정제수, 부틸렌글라이콜, 글리세린, 알로에베라잎즙, 오이열매추출물, 나이아신아마이드, 1,2-헥산다이올, 버지니아풍년화추출물, 글루코노락톤, 락틱애씨드, 하이드롤라이즈드디엔에이, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 글라이콜릭애씨드, 소듐하이드록사이드, 소듐하이알루로네이트, 잔탄검, 귀리커넬추출물, 포트마리골드추출물, 프로판다이올, 카라멜, 흰버드나무껍질추출물, 라미나리아 오크롤레우카추출물, 살리실릭애씨드, 알란토인, 다이소듐이디티에이, 에틸헥실글리세린, 아라비아고무나무검, 아데노신, 펜틸렌글라이콜, 소듐만노오스포스페이트, 만노오스, 라이신, 베르가모트오일, 라벤더오일, 프롤린, 카퍼설페이트, 서양톱풀추출물, 카프릴로일살리실릭애씨드, 자몽껍질오일"
"A000000243084","[모공PDRN] 리쥬란 더마 힐러 포어 타이트닝 앰플 30ml [한정기획(+토너패드2매X6)/단품]_올영픽","리쥬란","30.0","30.0","ml","47000","34900","11633.3","[리쥬란 더마 힐러  포어 타이트닝 앰플] 정제수, 부틸렌글라이콜, 글리세린, 알로에베라잎즙, 오이열매추출물, 나이아신아마이드, 1,2-헥산다이올, 버지니아풍년화추출물, 글루코노락톤, 락틱애씨드, 하이드롤라이즈드디엔에이, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 글라이콜릭애씨드, 소듐하이드록사이드, 소듐하이알루로네이트, 잔탄검, 귀리커넬추출물, 포트마리골드추출물, 프로판다이올,카라멜, 흰버드나무껍질추출물, 라미나리아 오크롤레우카추출물, 살리실릭애씨드, 알란토인, 다이소듐이디티에이, 에틸헥실글리세린, 아라비아고무나무검, 아데노신, 펜틸렌글라이콜, 소듐만노오스포스페이트, 만노오스, 라이신, 베르가모트오일, 라벤더오일, 프롤린, 카퍼설페이트, 서양톱풀추출물, 카프릴로일살리실릭애씨드, 자몽껍질오일 

[리쥬란 더마 힐러  포어 타이트닝 패드] 정제수, 다이프로필렌글라이콜, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 알로에베라잎즙, 포트마리골드추출물, 귀리커넬추출물, 오이열매추출물, 하이드록시아세토페논,트로메타민, 폴리글리세릴-10라우레이트, 살리실릭애씨드, 글루코노락톤, 카프릴릴글라이콜, 락틱애씨드, 카보머, 1,2-헥산다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에틸헥실글리세린, 잔탄검, 토코페롤, 아데노신, 셀룰로오스검, 라미나리아 오크롤레우카추출물, 하이드롤라이즈드디엔에이, 버지니아풍년화추출물, 카프릴로일살리실릭애씨드, 고산바위바늘꽃추출물, 카프릴릭/카프릭트라이글리세라이드, 메틸다이아이소프로필프로피온아마이드, 다이포타슘글리시리제이트, 카놀라오일, 시트릭애씨드, 당근씨오일, 토코페릴아세테이트, 해바라기씨오일, 당근추출물, 다이소듐이디티에이, 베타-카로틴"
"A000000257373","[트러블OUT세럼] 더마젼시 제로카 81 세럼 30ml 더블기획","더마젼시","30.0","60.0","ml","","34800","5800.0","찔레꽃꽃수, 부틸렌글라이콜, 글리세린, 프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 정제수, 알지닌, 카보머, 아데노신, 다이소듐이디티에이, 판테놀, 아세틸글루코사민, 다이프로필렌글라이콜, 천궁추출물, 황금추출물, 하이드로제네이티드레시틴, 세테아릴올리베이트, 솔비탄올리베이트, 소듐하이알루로네이트, 베타-글루칸, 마데카소사이드, 흰서양송로추출물, 아시아티코사이드, 에틸헥실글리세린, 하이드록시프로필트라이모늄하이알루로네이트, 마데카식애씨드, 아시아틱애씨드, 병풀추출물, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트, 에스에이치-올리고펩타이드-1, 에스에이치-올리고펩타이드-2, 에스에이치-폴리펩타이드-1, 에스에이치-폴리펩타이드-11, 에스에이치-폴리펩타이드-16, 에스에이치-폴리펩타이드-22, 에스에이치-폴리펩타이드-3, 에스에이치-폴리펩타이드-62, 에스에이치-폴리펩타이드-9"
"A000000254332","쥬베룩 PDLLA 리파이닝 퍼스트 에센스 150ml(단품/기획)","쥬베룩","150.0","150.0","ml","39000","34300","2286.7","정제수, 프로판다이올, 글리세린, 나이아신아마이드, 펜틸렌글라이콜, 1,2-헥산다이올, 스핑고모나스발효추출물, 댑싸리추출물, 하이드롤라이즈드해면, 백미꽃추출물, 접시꽃추출물, 하이드롤라이즈드콜라겐(10ppb), 하이드롤라이즈드하이알루로닉애씨드, 아텔로콜라겐(0.1ppb), 다이에톡시에틸석시네이트, 글루코노락톤, 트라이프로필렌글라이콜, 폴리아크릴레이트크로스폴리머-6, 트로메타민, 하이드록시에틸셀룰로오스, 에틸헥실글리세린, 아데노신, 소듐시트레이트, 시트릭애씨드, 판테놀, 부틸렌글라이콜, 바이오사카라이드검-1, 베타-글루칸, 토코페롤, 카프릴로일살리실릭애씨드, 살리실릭애씨드, 소듐락테이트, 글라이콜릭애씨드, 파이틱애씨드, 폴리솔베이트20, 폴리락틱애씨드(1ppb), 팔미토일트라이펩타이드-1, 팔미토일테트라펩타이드-7, 아세틸헥사펩타이드-8, 아스코빅애씨드폴리펩타이드, 아세틸옥타펩타이드-3, 아세틸테트라펩타이드-2, 아세틸테트라펩타이드-3, 아세틸테트라펩타이드-5, 아세틸테트라펩타이드-9, 카르노신, 카퍼트라이펩타이드-1, 노나펩타이드-1, 팔미토일펜타펩타이드-4, 팔미토일트라이펩타이드-5, 다이소듐이디티에이, 카보머"
"A000000154625","[코어탄력크림] 아이소이 인텐시브 에너자이징 크림EX 30ml","아이소이","30.0","30.0","ml","45000","33700","11233.3","정제수, 글리세린, 마카다미아씨오일, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 펜타에리스리틸테트라아이소스테아레이트, 세틸에틸헥사노에이트, 트레할로오스, 베타인, 글리세릴스테아레이트, 세테아릴알코올, 알부틴, 스테아릭애씨드, 아라키딜알코올, 메도우폼씨오일, 솔비탄스테아레이트, 다마스크장미꽃오일, 시어버터, 호호바씨오일, 올리브오일, 베헤닐알코올, 아라키딜글루코사이드, 다마스크장미꽃수, 세라마이드엔피, 아데노신, 잔탄검, 알란토인, 팔미토일트라이펩타이드-5, 참마뿌리추출물, 밤껍질추출물, 아세로라추출물, 몰로키아잎추출물, 브로콜리추출물, 로즈마리추출물, 니아울리나무잎오일, 마트리카리아꽃/잎추출물, 병풀추출물, 락토바실러스/콩발효추출물, 흰목이버섯추출물, 황련뿌리추출물, 부틸렌글라이콜, 1,2-헥산다이올, 스페인감초뿌리추출물, 황금추출물, 모란뿌리추출물, 시트로넬올, 제라니올, 파네솔, 유제놀, 리날룰"
"A000000213915","[깊은모공케어] 성분에디터 그린토마토 포어 부스팅 딥샷 앰플 30ml","성분에디터","30.0","30.0","ml","26900","15900","5300.0","정제수, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드, 토마토추출물, 해면, 알지닌, 아데노신, 인도멀구슬나무잎추출물, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 로즈마리잎오일, 콘민트추출물, 인도멀구슬나무꽃추출물, 커피콩추출물, 하이드롤라이즈드익스텐신, 드럼스틱씨추출물, 판테놀, 하이드록시프로필트라이모늄하이알루로네이트, 시트로넬라오일, 라벤더오일, 리씨열매오일, 바질오일, 솔비탄올리에이트, 달맞이꽃꽃추출물, 칡뿌리추출물, 대왕소나무잎추출물, 당느릅나무뿌리추출물, 하이드롤라이즈드콜라겐, 하이드로제네이티드폴리아이소부텐, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 다이메틸실란올하이알루로네이트, 데이지꽃추출물, 하이알루로닉애씨드, 포타슘하이알루로네이트, 페네틸알코올, 소듐하이알루로네이트크로스폴리머, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트, 글라이신, 글루타믹애씨드, 류신, 메티오닌, 발린, 세린, 아스파틱애씨드, 알라닌, 아이소류신, 페닐알라닌, 프롤린, 히스티딘, 타우린, 오르니틴, 지모뿌리추출물, 벤질글라이콜, 폴리글리세릴-4라우레이트, 폴리글리세릴-2스테아레이트, 폴리글리세릴-6라우레이트, 글리세릴스테아레이트, 스테아릴알코올, 카보머, 에틸헥실글리세린, 폴리아이소부텐, 카프릴릴/카프릴글루코사이드, 소듐클로라이드, 포타슘클로라이드, 다이소듐포스페이트, 포타슘포스페이트, 1,2-헥산다이올"
"A000000214797","[고보습미스트] 바이오힐보 프로바이오덤 3D 리프팅 크림 에센스 100mL","바이오힐보","100.0","100.0","ml","","33000","3300.0","정제수, 트라이에틸헥사노인, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 1,2-헥산다이올, 락토바실러스발효물, 아이리쉬모스추출물, 사탕수수추출물, 카카오추출물, 하이드롤라이즈드콜라겐, 소듐하이알루로네이트, 키토산, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 글리세레스-26, 하이드록시아세토페논, 글리세린, 암모늄폴리아크릴로일다이메틸타우레이트, 카프릴릴글라이콜, 아크릴릭애씨드/브이피크로스폴리머, 다이페닐다이메티콘, 트로메타민, 베타인, 판테놀, 소듐다이라우미도글루타미드라이신, 에틸헥실글리세린, 아데노신, 다이포타슘글리시리제이트, 하이드로제네이티드레시틴, 덱스트린, 베타-글루칸, 프룩토올리고사카라이드, 토코페롤, 부틸렌글라이콜, 프룩탄, 이눌린, 펜틸렌글라이콜, 수용성프로테오글리칸, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트, 팔미토일트라이펩타이드-5, 콜레스테롤, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 세라마이드엔피, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 다이소듐이디티에이, 향료"
"A000000249582","[붉은기 진정 앰플] 제로이드 핌프로브 카밍 앰플 30ml","제로이드","30.0","30.0","ml","","33000","11000.0","정제수, 부틸렌글라이콜, 메틸프로판다이올, 1,2-헥산다이올, 다이메틸설폰, 다이포타슘글리시리제이트, 알지닌, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 에틸헥산아마이드세린올, 소듐하이알루로네이트, 알란토인, 마데카소사이드, 징크글루코네이트, 올레아마이드엠이에이, 폴리포스포릴콜린글라이콜아크릴레이트, 다이라우라미도아이소프로판올, 미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이, 소듐시트레이트"
