"goods_no","product_name","brand_name","ml_표시용량","ml_추정총용량","용량_단위","price_regular","price_sale","price_per_10ml","ingredient"
"A000000246187","[간편수분미스트] 그라운드플랜 미스트 50ml","그라운드플랜","50.0","50.0","ml","22000","18500","3700.0","버지니아풍년화수, 부틸렌글라이콜, 글리세린, 다이프로필렌글라이콜, 1,2-헥산다이올, 폴리글리세릴-10라우레이트, 폴리글리세릴-13미리스테이트, 카프릴릴글라이콜, 스타아니스추출물, 라벤더오일, 다이소듐이디티에이, 다이포타슘글리시리제이트, 알란토인, 자일리톨, 베타인, 정제수, 병풀추출물, 쇠비름추출물, 뽕나무껍질추출물, 시트릭애씨드, 리날룰"
"A000000246714","[진정 미스트] 오브제 맥스 스킨 미스트 250ml","오브제","250.0","250.0","ml","","20000","800.0","해수, 펜틸렌글라이콜, 에리스리톨, 1,2-헥산다이올, *락토바실러스발효용해물, 에틸헥실글리세린, 다이소듐이디티에이, 부틸렌글라이콜, 잔탄검"
"A000000246901","[청담샵추천/뿌리는프렙] 잇츠스킨 시크릿 솔루션 웨딩드레스 글로우 베일 미스트 100ml","잇츠스킨","100.0","100.0","ml","19000","15200","1520.0","전성분 정제수 ** , 세틸에틸헥사노에이트, 하이드로제네이티드폴리데센, 코코-카프릴레이트/카프레이트, 부틸렌글라이콜 ** , 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 글리세린, 아이소도데케인, 소듐클로라이드, 스쿠알란, 다이소듐이디티에이, 지치뿌리추출물,
잔탄검, 에틸헥실글리세린, 토코페롤, 메틸다이아이소프로필프로피온아마이드, 수레국화꽃수, 마돈나백합꽃수, 브로콜리씨오일*, 잇꽃씨오일*, 녹차씨오일*, 당근씨오일*, 해바라기씨오일*, 커먼자스민꽃추출물, 드럼스틱씨오일*, 올리브오일*, 양까막까치밥나무씨오일*, 토마토
씨오일*, 포도씨오일*, 라벤더추출물, 진주추출물, 로즈마리추출물, 폴리에스터-5, 알로에베라잎추출물 ** , 레몬그라스추출물 ** , 유칼립투스잎추출물 ** , 콘민트추출물 ** , 에리스리톨 ** , 소듐파이테이트, 소듐디엔에이 ***
※주요성분: PDRN *** /COOLIFTM ** /10-SEED OIL*"
"A000000247688","[NEW/화잘먹/비타속광] 오우즈너리 비타3 오로라 미스트 60ml","오우즈너리","60.0","60.0","ml","18000","12960","2160.0","정제수, 다이프로필렌글라이콜, 글리세린, 프로판다이올, 1,2-헥산다이올, 나이아신아마이드, C12-14파레스-12, 부틸렌글라이콜, 하이드로제네이티드레시틴, 판테놀, 세테아릴알코올, 솔비탄스테아레이트, 글리세릴스테아레이트, 세라마이드엔피, 에틸헥실글리세린, 아데노신, 유자껍질오일, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 3-O-에틸아스코빅애씨드, 시트릭애씨드, 소듐시트레이트, 토코페릴아세테이트, 글루타티온, 해수, 다이메틸아이소소바이드, 울금뿌리추출물, 참산호말추출물, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 하이드록시피나콜론레티노에이트, 비타민나무수, 글라이신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 발린, 트레오닌, 프롤린, 아이소류신, 히스티딘, 메티오닌, 시스테인, 리모넨, 리날룰"
"A000000247748","[NEW] 런드리유 글로우 젤리 미스트 PDRN 100g","런드리유","100.0","100.0","g(약 1ml 상당으로 근사)","32000","27200","2720.0","정제수, 글리세린, 프로판다이올, 오레가노잎추출물, 폴리글리세린-3, 나이아신아마이드, 1,2-헥산다이올, 편백잎추출물, 해수, 칼슘락테이트, 젤란검, 에틸헥실글리세린, 다이소듐이디티에이, 부틸렌글라이콜, 소듐디엔에이(1,000ppb), 카프릴릴글라이콜, 토코페롤, 글라이신, 세린, 글루타믹애씨드, 소듐하이알루로네이트, 솔비탄라우레이트, 하이드롤라이즈드콜라겐, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 프롤린, 발린, 트레오닌, 아이소류신, 하이드록시에틸셀룰로오스, 아세틸다이펩타이드-1세틸에스터, 히스티딘, 메티오닌, 시스테인, 엘라스틴, 콜라겐추출물, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드엘라스틴, 수용성엘라스틴, 폴리글루타믹애씨드, 아세틸헥사펩타이드-1, 팔미토일트라이펩타이드-5, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 아세틸옥타펩타이드-3, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트"
"A000000248177","[화잘먹/리필증정] 휩드 무화버터 비건 밀크폼 팩미스트 150ml 기획 (+60ml+화장솜 40매)","휩드","150.0","210.0","ml","26000","20800","990.5","정제수, 다이카프릴릴에터, 메틸프로판다이올, 하이드로제네이티드폴리(C6-14올레핀), 1,2-헥산다이올, 나이아신아마이드, 에리스리톨, 소듐클로라이드, 트레할로오스, 베타인, 하이드로제네이티드레시틴, 폴리글리세릴-10미리스테이트, 에틸헥실글리세린, 부틸렌글라이콜, 아데노신, 잔탄검, 모나스커스추출물, 무화과추출물, 덱스트린, 토코페롤, 카카오추출물, 트라넥사믹애씨드, 쌀겨추출물, 락토바실러스발효물, 카프릴릴글라이콜, 글리세린, 하이드롤라이즈드익스텐신, 옥틸도데칸올, 쌀겨오일, 카카오씨버터, 아세틸헥사펩타이드-8, 세라마이드엔피, 카프릴로일살리실릭애씨드, 다이소듐이디티에이, 향료, 리모넨"
"A000000249277","[장벽미스트/+50ml증정 기획]유이크 바이옴 베리어 크림 미스트 100ml 기획 (+50ml)","유이크","50.0","200.0","ml","23000","20000","1000.0","[본품&증정] 정제수, 쿠티박테리움 아비둠발효추출여과물(9.79%), 메틸프로판다이올, 글리세린, 트라이에틸헥사노인, 하이드로제네이티드폴리(C6-14올레핀), 나이아신아마이드, 펜틸렌글라이콜, 다시마추출물, 한련초잎추출물, 귀리커넬추출물, 아티초크잎추출물, 하이드로제네이티드레시틴, 녹차수, 폴리글리세릴-10미리스테이트, 다이프로필렌글라이콜, 셀룰로오스검, 베타-글루칸, 폴리쿼터늄-51, 프룩토올리고사카라이드, 레시틴, 하이드롤라이즈드하이알루로닉애씨드, 토코페롤, 부틸렌글라이콜, 에탄올, 프룩탄, 락토바실러스발효용해물, 프로테아제, 1,2-헥산다이올, 에틸헥실글리세린, 페녹시에탄올"
"A000000251220","[NEW] 바이오던스 콜라겐 펩타이드 젤리 세럼 미스트 50ml","바이오던스","50.0","50.0","ml","19000","16200","3240.0","콜라겐수(770,965ppm), 글리세린, 프로판다이올, 트라이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 글리세레스-26, 정제수, 소듐클로라이드, 하이드록시아세토페논, 젤란검, 칼슘락테이트, 아데노신, 다이소듐이디티에이, 갈락토미세스발효여과물, 사이아노코발아민, 치자추출물, 하이드롤라이즈드스클레로튬검, 카라기난, 하이드롤라이즈드하이알루로닉애씨드, 부틸렌글라이콜, 잔탄검, 캐롭검, 덱스트린, 수크로오스, 아세틸헥사펩타이드-8(1,000ppb), 콜라겐추출물(100ppb), 카퍼트라이펩타이드-1(0.1ppb), 트라이펩타이드-1(0.1ppb), 팔미토일트라이펩타이드-5(0.1ppb), 헥사펩타이드-9(0.1ppb), 팔미토일펜타펩타이드-4(0.1ppb), 올리고펩타이드-1(0.1ppb),팔미토일트라이펩타이드-38(0.1ppb), 펜타펩타이드-4(0.1ppb), 헥사펩타이드-12(0.1ppb)"
"A000000251221","[NEW] 바이오던스 캐비어 PDRN 젤리 세럼 미스트 50ml","바이오던스","50.0","50.0","ml","19000","16200","3240.0","캐비어수(760,867ppm), 글리세린, 메틸프로판다이올, 글리세레스-26, 1,2-헥산다이올, 나이아신아마이드, 소듐클로라이드, 하이드록시아세토페논, 젤란검, 소듐디엔에이(1,000ppm), 칼슘락테이트, 아데노신, 에틸헥실글리세린, 다이소듐이디티에이, 덱스트린, 연어알추출물, 캐비아추출물(77ppm), 치자추출물, 하이드롤라이즈드스클레로튬검, 카라기난, 잔탄검, 정제수, 캐롭검, 수크로오스, 소듐하이알루로네이트, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 펜틸렌글라이콜, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트"
"A000000252601","[수분쿨링] 바이오힐보 판테셀 리페어시카 수분 캡슐 미스트 100mL","바이오힐보","100.0","100.0","ml","","22000","2200.0","정제수, 펜틸렌글라이콜, 프로판다이올, 글리세린, 나이아신아마이드, 판테놀(1%), 페닐트라이메티콘, 다이페닐다이메티콘, 에리스리톨, 글리세레스-26, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 아미노메틸프로판다이올, 아데노신, 카보머, 아보카도오일, 1,2-헥산다이올, 돌콩추출물, 부틸렌글라이콜, 토코페롤, 카프릴릭/카프릭트라이글리세라이드, 베타-글루칸, 옥탄다이올, 백미꽃추출물, 해바라기씨오일, 시어버터추출물, 락토바실러스발효용해물, 에틸헥실글리세린, 구아이아줄렌, 접시꽃추출물, 하이알루로닉애씨드, 병풀잎추출물, 베타인, 유칼립톨, 판테닐트라이아세테이트, 알루미늄수크로오스옥타설페이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리아크릴레이트크로스폴리머-6, 잔탄검, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 사카라이드아이소머레이트, 다이프로필렌글라이콜, 하이드로제네이티드레시틴, 슈도알테로모나스발효추출물, 솔비톨, 콜레스테롤, 키토산, 소듐하이알루로네이트, 시트릭애씨드, 메발로노락톤, 소듐시트레이트, 글루코노락톤, 판토락톤, 세라마이드엔피, 글라이신, 알지닌, 글루타믹애씨드, 아세틸헥사펩타이드-8, 아스코빅애씨드폴리펩타이드, 아세틸옥타펩타이드-3, 아세틸테트라펩타이드-2, 아세틸테트라펩타이드-3, 아세틸테트라펩타이드-5, 아세틸테트라펩타이드-9, 카르노신, 카퍼트라이펩타이드-1, 노나펩타이드-1, 팔미토일펜타펩타이드-4, 팔미토일트라이펩타이드-1, 팔미토일트라이펩타이드-5"
"A000000253124","헤라 컴피 리바이탈라이징 세럼 미스트 미니 28ml 기획 (+미니 리미티드 케이스)","헤라","28.0","28.0","ml","40000","28350","10125.0","정제수, 부틸렌글라이콜, 하이드로제네이티드폴리(C6-14올레핀), 글리세린, 1,2-헥산다이올 ,베타인 ,소듐클로라이드 ,에틸헥실글리세린, 토코페롤, 향료, 다이소듐이디티에이, 아데노신, 해바라기씨오일, 동백나무씨오일, 당근추출물, 프로판다이올, 동백나무꽃추출물, 바이오플라보노이드, 베타-카로틴"
"A000000253205","[화잘먹/볼륨광미스트] 디어달리아 엔드리스 스킨 크림 미스트","디어달리아","","","","32000","27200","","정제수, 다이프로필렌글라이콜, 세틸에틸헥사노에이트,글리세린, 1,2-헥산다이올, 하이드로제네이티드폴리데센,하이드로제네이티드레시틴, 하이드록시아세토페논,에틸헥실글리세린, 카프릴릭/카프릭트라이글리세라이드,자몽껍질오일, 소듐파이테이트, 라벤더오일, 부틸렌글라이콜,아데노신, 셀룰로오스검, 지치뿌리추출물, 크랜베리추출물,석류추출물, 양까막까치밥나무열매추출물, 무화과추출물,병풀추출물, 카프릴릴글라이콜, 다알리아꽃추출물, 세라마이드엔피,토코페롤, 스위트아몬드오일, 올리브오일, 시어버터, 잇꽃씨오일,칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물,리모넨, 리날룰"
"A000000253634","[NEW]차앤박 더마앤서 퍼밍 세럼 미스트 100g(NMN+PDRN)","차앤박","100.0","100.0","g(약 1ml 상당으로 근사)","18000","14400","1440.0","정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 폴리글리세릴-10올리에이트, 1,2-헥산다이올, 카프릴릴글라이콜, 스쿠알란, 에틸헥실글리세린, 락토코쿠스발효용해물, 부틸렌글라이콜, 아데노신, 토코페롤, 로즈마리잎오일, 트라이소듐이디티에이, 바실러스발효물, 락토바실러스발효물, 스트렙토코쿠스 테르모필루스발효물, 돌콩오일, 소듐다이라우미도글루타미드라이신, 판테놀, 라벤더오일, 니코틴아마이드모노뉴클레오타이드, 멕시칸주니퍼오일, 다이프로필렌글라이콜, 소듐하이알루로네이트, 소듐클로라이드, 락토바실러스발효용해물, 소듐벤조에이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 소듐디엔에이, 비피다발효용해물, 하이드로제네이티드레시틴, 글라이신, 소듐스테아로일글루타메이트, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 콜레스테롤, 프롤린, 솔비탄스테아레이트, 트레오닌, 발린, 아이소류신, 히스티딘, 시스테인, 메티오닌, 리날룰, 리모넨"
"A000000254353","[NEW/핑크광채미스트] 구달 청귤 비타C E TXA 미스트 100ml 기획 (+ TXA 세럼 15ml)","구달","100.0","115.0","ml","30000","20500","1782.6","정제수,탄제린추출물,프로판다이올,글리세린,글리세레스-26,나이아신아마이드,부틸렌글라이콜,펜틸렌글라이콜,돌콩추출물,해바라기씨오일,베르가모트오일,백미꽃추출물,레몬껍질오일,접시꽃추출물,라벤더오일,일랑일랑꽃오일,오렌지껍질오일,유칼립투스잎추출물,알칸나뿌리추출물,녹차씨오일,그롬웰뿌리추출물,효모발효추출물,칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물,소듐하이알루로네이트,1,2-헥산다이올,페닐트라이메티콘,다이페닐다이메티콘,트라넥사믹애씨드,하이드록시아세토페논,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,아미노메틸프로판다이올,아데노신,에틸헥실글리세린,토코페롤,베타-글루칸,옥탄다이올,3-O-에틸아스코빅애씨드,소듐아스코빌포스페이트,아스코빅애씨드,아스코빌글루코사이드,토코페릴아세테이트,사이아노코발아민,다이프로필렌글라이콜,페룰릭애씨드,글루코노락톤,폴리아크릴레이트크로스폴리머-6,폴리글리세릴-10올리에이트,스쿠알란,폴리글리세릴-10라우레이트,포스파티딜콜린,니코틴아마이드모노뉴클레오타이드"
"A000000255331","[NEW] 설화수 윤조에센스 미스트 50ml","설화수","50.0","50.0","ml","65000","58500","11700.0","정제수, 인삼수, 다이카프릴릴카보네이트, 카프릴릭/카프릭트라이글리세라이드, 부틸렌글라이콜, 프로판다이올, 펜틸렌글라이콜, 글리세린, 베타인, 나이아신아마이드, 아이소펜틸다이올, 소듐클로라이드, 1,2-헥산다이올, 에틸헥실글리세린, 향료, 소듐메타포스페이트, 아데노신, 리모넨, 엑토인, 자일리톨, 마데카소사이드, 아스코빌테트라이소팔미테이트, 인삼추출물, 토코페롤, 리날룰, 지황뿌리추출물, 작약뿌리추출물, 시트로넬올, 둥굴레뿌리줄기추출물, 시트랄, 연꽃추출물, 제라니올, 참나리비늘줄기추출물, 하이드롤라이즈드식물성단백질"
"A000000255334","[1초미스트/화잘먹/속건조] 밀리밀리 500달톤 프로틴 콜라겐 미스트 55ml","밀리밀리","55.0","55.0","ml","19000","14900","2709.1","콜라겐수(430,980ppm), 정제수, 부틸렌글라이콜, 프로판다이올, 나이아신아마이드, 1,2-헥산다이올, 다이프로필렌글라이콜, 글라이콜다이스테아레이트, 하이드록시아세토페논, 카프릴릴글라이콜, 글리세린, 하이드록시에틸우레아, 메틸프로판다이올, C12-13파레스-9, 스테아레스-4, 에틸헥실글리세린, 실크추출물(500ppm), 하이드롤라이즈드익스텐신(150ppm), 하이드롤라이즈드실크(100ppm), 하이드롤라이즈드엘라스틴(100ppm), 하이드롤라이즈드콜라겐(100ppm), 콜라겐추출물(0.01ppm), 커피콩추출물, 드럼스틱씨추출물, 아데노신, 잔탄검, 판테놀, 소듐벤조에이트, 스테아레스-30, 하이드롤라이즈드콩단백질(30ppm), 다이포타슘글리시리제이트, 소듐하이알루로네이트, 실크아미노산(3ppm), 아스코빌프로필하이알루로네이트, 하이드롤라이즈드콜라겐추출물(1ppm), 카페오일헥사펩타이드-65(0.1ppm), 카퍼트라이펩타이드-1(0.1
ppm), 팔미토일테트라펩타이드-7(0.05ppm), 팔미토일트라이펩타이드-1(0.01ppm), 팔미토일펜타펩타이드-4(0.005ppm), 프롤린(0.01ppm), 아이소류신(0.01ppm), 아스파틱애씨드(0.01ppm), 알라닌(0.01ppm), 알지닌(0.01ppm), 세린(0.01ppm), 발린(0.01ppm), 류신(0.01ppm), 메티오닌(0.01ppm), 글루타믹애씨드(0.01ppm), 글라이신(0.01ppm), 히스티딘(0.01ppm), 타우린(0.01ppm),오르니틴(0.01ppm), 페닐알라닌(0.01ppm), 라벤더오일,리날룰"
"A000000255452","눅스 윌 프로디쥬스 멀티 플로럴 오일 50ml 기획(+우드괄사)(2604)","눅스","50.0","50.0","ml","35000","31500","6300.0","코코-카프릴레이트/카프레이트, 퀸즈랜드넛오일, 다이카프릴릴에터, 카프릴릭/카프릭트라이글리세라이드, 스위트아몬드오일, 유럽개암씨오일, 유차나무씨오일, 동백나무씨오일, 아르간커넬오일, 보리지씨오일, 토코페롤, 해바라기씨오일, 토코페릴아세테이트, 로즈마리잎추출물, 폴리글리세릴-3다이아이소스테아레이트, 정제수, 아스코빅애씨드, 테트라메틸아세틸옥타하이드로나프탈렌, 리날릴아세테이트, 베르가모트껍질오일, 오렌지껍질오일, 레몬껍질오일, 피넨, 라반딘오일, 터피네올, 제라닐아세테이트, 연필향나무오일, 트랜스-로즈케톤-2, 터피놀렌, 베타-카리오필렌, 향료, 리모넨, 리날룰, 시트랄, 시트로넬올, 제라니올"
"A000000257156","아비브 부활초 미스트 세럼 글로우 스프레이 100ml","아비브","100.0","100.0","ml","25000","17500","1750.0","정제수, 하이드로제네이티드폴리(C6-14올레핀), 프로판다이올, 나이아신아마이드, 펜틸렌글라이콜, 글리세레스-26, 1,2-헥산다이올, 글리세린, 스트렙토코쿠스 테르모필루스발효물, 아보카도오일, 소듐클로라이드, 부틸렌글라이콜, 해바라기씨오일, 하이드록시에틸우레아, 트루로즈오브예리코추출물(1,000 ppm), 베타인, 락토바실러스발효물, 아데노신, 스쿠알란, 다이소듐이디티에이, 돌콩추출물, 리모넨, 베르가모트오일, 비타민나무오일, 토코페롤, 그롬웰뿌리추출물, 사과즙, 리날룰, 옥탄다이올, 백미꽃추출물, 하이드롤라이즈드하이알루로닉애씨드, 락토바실러스발효용해물, 에틸헥실글리세린, 크리산텔룸 인디쿰추출물, 접시꽃추출물, 트레할로오스, 바쿠치올, 베타-글루칸, 드럼스틱씨오일, 하이드로제네이티드레시틴, 수크로오스팔미테이트, 세라마이드엔피, 피토스핑고신, 올리브오일, 퀸즈랜드넛오일, 포도씨오일, 호호바씨오일, 카퍼트라이펩타이드-1, 아세틸헥사펩타이드-8"
"A000000257230","[화잘먹/수분탄력] 비긴스 바이 정샘물 히알100 피디알엔 수분 플럼핑 미스트 100ml","비긴스 바이 정샘물","100.0","100.0","ml","24000","17520","1752.0","정제수, 프로판다이올, 글리세린, 글리세레스-26, 펜틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 에틸헥실글리세린, 알지닌, 옥틸도데세스-16, 부틸렌글라이콜, 아크릴릭애씨드/브이피크로스폴리머, 1,2-헥산다이올, 아데노신, 잔탄검, 젤란검, 아가, 다이소듐이디티에이, 향료, 수레국화꽃수, 하이드로제네이티드레시틴, 병풀추출물, 구아이아줄렌, 무화과추출물, 락토바실러스발효물, 소듐하이알루로네이트, 세라마이드엔피, 글라이신, 판테놀, 카프릴로일살리실릭애씨드, 징크하이드롤라이즈드하이알루로네이트, 글루타믹애씨드, 하이드롤라이즈드소듐하이알루로네이트, 수국잎추출물, 소듐파이테이트, 세린, 아스파틱애씨드, 류신, 알라닌, 라이신, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 소듐디엔에이, 타이로신, 페닐알라닌, 발린, 트레오닌, 프롤린, 아이소류신, 돌콩추출물, 히스티딘, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 메티오닌, 시스테인, 하이알루로닉애씨드, 포타슘하이알루로네이트, 플로레틴, 테트라하이드로피페린, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트, 토코페롤"
"A000000258987","[NEW/쿨링진정] 파넬 시카마누 세럼 미스트 100g","파넬","100.0","100.0","g(약 1ml 상당으로 근사)","27000","19900","1990.0","정제수, 다이프로필렌글라이콜, 프로판다이올, 나이아신아마이드, 1,2-헥산다이올, 부틸렌글라이콜, 글리세레스-25피씨에이아이소스테아레이트, 하이드록시아세토페논, 아크릴릭애씨드/브이피크로스폴리머, 알지닌, 에리스리톨, 병풀추출물(1,005ppm), 자일리톨, 잇꽃꽃추출물, 황련뿌리추출물, 에틸헥실글리세린, 덱스트린, 치자추출물, 메틸다이아이소프로필프로피온아마이드, 글리세린, 옥수수커넬추출물, 알로에베라잎추출물, 레몬그라스추출물, 유칼립투스잎추출물, 콘민트추출물, 폴록사머407, 판테놀, 카카오씨추출물, 프룩탄, 아시아티코사이드(4,000ppb), 아시아틱애씨드(3,000ppb), 마데카식애씨드(3,000ppb), 소듐디엔에이, 글루코오스, 마누카잎추출물(2,500ppb), 꿀추출물(2,000ppb), 락토바실러스발효물, 소듐하이알루로네이트크로스폴리머, 폴리글루타믹애씨드, 트레할로오스, 징크피씨에이, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 마데카소사이드(100ppb), 포타슘하이알루로네이트, 소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트"
"A000000259554","[26년 신형/보습광채] 달바 퍼스트 스프레이 세럼 펩타이드 100ml","달바","100.0","100.0","ml","","29900","2990.0","정제수, 부틸렌글라이콜, 글리세레스-26, 에톡시다이글라이콜, 나이아신아마이드, 폴리프로필실세스퀴옥세인, 해바라기씨오일, 흰서양송로수, 다이프로필렌글라이콜, 1,2-헥산다이올, 솔비톨, 하이드록시에틸우레아, 아보카도오일, 바질꽃/잎/줄기추출물, 멕시칸치아씨추출물, 다이펩타이드-15, 흰서양송로추출물, 베타인, 귀리커넬추출물, 다이소듐이디티에이, 아데노신, 돌콩오일, 알지닌, 카보머, 다이포타슘글리시리제이트, 하이드롤라이즈드하이알루로닉애씨드, 아나토씨오일, 글리세린, 소듐팔미토일프롤린, 데이지꽃추출물, 프리지아추출물, 약모밀추출물, 에델바이스추출물, 마돈나백합꽃추출물, 뽕나무껍질추출물, 연꽃추출물, 인삼추출물, 스노우로투스추출물, 비피다발효용해물, 포타슘솔베이트, 알바수련꽃추출물, 하이드록시아세토페논, 카프릴릴글라이콜, 토코페릴아세테이트, 토코페롤, 향료, 리날룰, 헥실신남알, 리모넨, 시트로넬올"
"A000000259659","[장원영포카3종증정] 닥터엘시아 345 트래블 세트 (미스트 60ml + 크림 15ml + 세럼 15ml + 포카3장)","닥터엘시아","60.0","90.0","ml","34000","32300","3588.9","[크림]
정제수, 티트리잎수, 프로판다이올, 글리세린, 1,2-헥산다이올, 하이드로제네이티드폴리데센, 비닐다이메티콘, C14-22알코올, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 판테놀, 다이카프릴릴카보네이트, 부틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카프릴릴메티콘, 폴리메틸실세스퀴옥세인, C12-20알킬글루코사이드, 하이드록시아세토페논, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 폴리쿼터늄-51, 에틸헥실글리세린, 트로메타민, 소듐하이알루로네이트, 소듐스테아로일글루타메이트, 황련뿌리추출물, 병풀잎수, 베타-글루칸, 레스베라트롤, 하이드롤라이즈드하이알루로닉애씨드, 녹차수, 토코페롤, 마데카소사이드, 소듐디엔에이, 병풀추출물, 세라마이드엔피, 탄닉애씨드, 다이소듐이디티에이, 소듐파이테이트

[세럼]
정제수, 자작나무수액, 프로판다이올, 티트리잎수, 다이프로필렌글라이콜, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 판테놀, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드폴리데센, C14-22알코올, 하이드록시아세토페논, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, C12-20알킬글루코사이드, 트로메타민, 글리세릴카프릴레이트, 에틸헥실글리세린, 잔탄검, 펜틸렌글라이콜, 다이소듐이디티에이, 카프릴릴글라이콜, 녹차수, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 소듐하이알루로네이트, 폴록사머407, 소듐하이알루로네이트크로스폴리머, 하이드로제네이티드레시틴, 마데카소사이드, 판토테닉애씨드, 폴리글루타믹애씨드, 데실글루코사이드, 아시아티코사이드, 베타-글루칸, 아시아틱애씨드, 마데카식애씨드, 소듐파이테이트, 소듐디엔에이, 세라마이드엔피, 알루미늄/마그네슘하이드록사이드스테아레이트, 병풀추출물, 콜레스테롤, 라이소레시틴, 포스파티딜콜린, 자일로오스, 하이드록시프로필사이클로덱스트린, 탄닉애씨드, 레스베라트롤

[미스트]
쌀겨수, 글리세린, 트라이에틸헥사노인, 정제수, 하이드로제네이티드폴리(C6-14올레핀), 부틸렌글라이콜, 메틸프로판다이올, 펜틸렌글라이콜, 1,2-헥산다이올, 판테놀, 스트렙토코쿠스 테르모필루스발효물, 트라이라우레스-4포스페이트, 에틸헥실글리세린, 소듐파이테이트, 시트릭애씨드, 베타인, 폴리쿼터늄-51, 사과즙, 쌀추출물, 씨솔트, 백미꽃추출물, 토코페롤, 아스퍼질러스발효물, 접시꽃추출물, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 마데카소사이드, 알로에베라잎수, 귀리커넬추출물, 병풀잎추출물, 락토바실러스발효물, 약모밀추출물, 하이알루로닉애씨드, 실란트라이올, 비피다발효추출물, 하이드롤라이즈드쌀단백질, 쌀아미노산"
"A000000260415","모토몬트 라이스 듀이 페이셜 미스트 100ml","모토몬트","100.0","100.0","ml","28900","20810","2081.0","쌀겨수 (43.4%), 정제수, 트라이에틸헥사노인, 1,2-헥산다이올, C15-19알케인, 나이아신아마이드, 카카오추출물, 백미꽃추출물, 접시꽃추출물, 트라이라우레스-4포스페이트, 하이드로제네이티드레시틴, 글리세린, 에틸헥실글리세린, 프로판다이올, 부틸렌글라이콜, 소듐파이테이트, 시트릭애씨드, 펜틸렌글라이콜, 소듐시트레이트, 자일로글루칸, 베타-글루칸, 덱스트린, 하이드록시신나믹애씨드, 토코페롤, 루틴, 소듐디엔에이 , 향료"
